cycle,pduzone,w_people,w_time,traf_del,pass_del,sign_del
0,1,1,0,0.0,0.0,0.0
0,4,1,0,0.0,0.0,0.0
0,3,0,0,0.0,0.0,0.0
0,2,1,0,0.0,0.0,0.0
0,5,0,0,0.0,0.0,0.0
0,6,0,0,0.0,0.0,0.0
0,7,0,0,0.0,0.0,0.0
0,12,0,0,0.0,0.0,0.0
0,11,2,0,0.0,0.0,0.0
0,10,0,0,0.0,0.0,0.0
0,22,2,0,0.0,0.0,0.0
0,21,2,0,0.0,0.0,0.0
0,27,1,0,0.0,0.0,0.0
0,24,1,0,0.0,0.0,0.0
0,23,2,0,0.0,0.0,0.0
0,13,0,0,0.0,0.0,0.0
0,9,2,0,0.0,0.0,0.0
0,17,0,0,0.0,0.0,0.0
0,8,1,0,0.0,0.0,0.0
0,14,0,0,0.0,0.0,0.0
0,20,0,0,0.0,0.0,0.0
0,26,2,0,0.0,0.0,0.0
0,25,0,0,0.0,0.0,0.0
0,18,0,0,0.0,0.0,0.0
0,19,0,0,0.0,0.0,0.0
0,16,2,0,0.0,0.0,0.0
0,15,0,0,0.0,0.0,0.0
60,1,3,600,434.99999999999994,10.0,0.0
60,4,1,0,40.0,0.0,0.0
60,3,0,0,83.33333333333336,0.0,0.0
60,2,4,450,100.0,0.0,0.0
60,5,1,600,0.0,0.0,0.0
60,6,0,0,626.6666666666667,0.0,390.0
60,7,0,0,1473.3333333333355,0.0,90.0
60,12,0,0,45.0,0.0,0.0
60,11,2,0,20.0,0.0,30.0
60,10,0,0,145.0,0.0,240.0
60,22,2,300,0.0,20.0,0.0
60,21,5,360,69.99999999999999,0.0,0.0
60,27,0,0,40.0,10.0,30.0
60,24,2,300,0.0,0.0,0.0
60,23,1,600,75.0,10.0,0.0
60,13,0,0,58.33333333333332,0.0,0.0
60,9,4,450,35.0,10.0,0.0
60,17,0,0,0.0,0.0,0.0
60,8,1,600,391.6666666666668,10.0,0.0
60,14,0,0,60.0,0.0,0.0
60,20,0,0,75.0,0.0,0.0
60,26,2,600,85.0,10.0,0.0
60,25,0,0,65.0,10.0,0.0
60,18,0,0,254.99999999999997,0.0,0.0
60,19,0,0,10.0,0.0,0.0
60,16,3,200,0.0,0.0,0.0
60,15,0,0,0.0,0.0,0.0
120,1,5,960,545.0,20.0,0.0
120,4,1,0,40.0,0.0,0.0
120,3,0,0,385.00000000000006,0.0,0.0
120,2,6,900,215.0,20.0,0.0
120,5,2,610,30.0,5.0,0.0
120,6,0,0,934.9999999999994,0.0,660.0
120,7,0,0,2253.333333333336,0.0,180.0
120,12,0,0,460.0000000000002,0.0,0.0
120,11,2,1200,98.33333333333334,10.0,90.0
120,10,0,0,585.0000000000001,10.0,480.0
120,22,4,750,45.0,20.0,0.0
120,21,6,800,328.33333333333337,20.0,0.0
120,27,1,1030,130.0,15.0,30.0
120,24,3,1000,26.666666666666664,0.0,0.0
120,23,1,1200,174.99999999999994,30.0,0.0
120,13,0,0,133.33333333333334,0.0,0.0
120,9,4,750,35.0,10.0,0.0
120,17,0,0,0.0,0.0,0.0
120,8,1,1200,729.9999999999994,20.0,0.0
120,14,0,0,140.0,0.0,0.0
120,20,0,0,225.0,0.0,30.0
120,26,1,600,280.0,20.0,0.0
120,25,1,1200,169.99999999999997,10.0,0.0
120,18,0,0,456.66666666666686,10.0,0.0
120,19,0,0,45.0,0.0,0.0
120,16,3,200,406.66666666666686,0.0,120.0
120,15,0,0,26.666666666666664,0.0,0.0
180,1,5,1440,615.0,40.0,0.0
180,4,1,0,40.0,0.0,0.0
180,3,0,0,779.9999999999994,0.0,0.0
180,2,9,1200,295.0,20.0,0.0
180,5,2,610,70.0,5.0,0.0
180,6,0,0,1480.0000000000018,0.0,990.0
180,7,0,0,3209.999999999993,0.0,300.0
180,12,0,0,873.3333333333321,5.0,0.0
180,11,2,1200,276.66666666666663,10.0,180.0
180,10,1,1800,809.9999999999995,10.0,630.0
180,22,5,1200,75.0,40.0,0.0
180,21,7,1371,518.3333333333336,60.0,0.0
180,27,0,0,459.16666666666674,25.0,60.0
180,24,6,1400,41.666666666666664,0.0,0.0
180,23,0,0,214.99999999999994,40.0,0.0
180,13,0,0,254.99999999999991,0.0,0.0
180,9,5,960,120.0,10.0,0.0
180,17,0,0,0.0,0.0,0.0
180,8,2,1800,1039.999999999998,30.0,0.0
180,14,0,0,170.0,0.0,0.0
180,20,0,0,457.5,0.0,30.0
180,26,1,600,440.0,25.0,0.0
180,25,2,1500,244.99999999999997,10.0,0.0
180,18,0,0,495.0000000000002,10.0,150.0
180,19,0,0,65.0,0.0,60.0
180,16,3,200,586.666666666667,0.0,360.0
180,15,0,0,209.99999999999997,0.0,0.0
240,1,4,1500,800.0,85.0,60.0
240,4,2,1200,68.33333333333333,0.0,0.0
240,3,4,2445,966.6666666666656,10.0,0.0
240,2,5,1560,400.0,70.0,0.0
240,5,2,610,70.0,5.0,0.0
240,6,0,0,2066.6666666666715,0.0,1440.0
240,7,0,0,4209.999999999989,0.0,450.0
240,12,0,0,1703.3333333333355,5.0,0.0
240,11,1,2400,341.66666666666663,30.0,240.0
240,10,1,1800,1423.3333333333346,10.0,900.0
240,22,4,1050,95.0,60.0,0.0
240,21,6,1761,706.6666666666661,65.0,0.0
240,27,1,2400,919.1666666666661,35.0,60.0
240,24,6,1500,116.66666666666667,5.0,60.0
240,23,2,2400,378.3333333333335,60.0,0.0
240,13,0,0,500.00000000000034,0.0,0.0
240,9,5,1320,220.0,20.0,0.0
240,17,0,0,0.0,0.0,0.0
240,8,4,2400,1194.9999999999995,50.0,0.0
240,14,0,0,225.0,0.0,0.0
240,20,0,0,895.0,0.0,60.0
240,26,3,1760,665.0,30.0,0.0
240,25,4,2100,325.0,20.0,0.0
240,18,0,0,505.0000000000002,10.0,150.0
240,19,0,0,254.16666666666663,0.0,60.0
240,16,1,3730,731.666666666667,25.0,360.0
240,15,0,0,209.99999999999997,0.0,0.0
300,1,3,1200,1099.9999999999998,125.0,90.0
300,4,0,0,115.0,10.0,0.0
300,3,3,2660,966.6666666666656,10.0,0.0
300,2,2,2700,495.00000000000006,110.0,30.0
300,5,1,600,210.0,15.0,30.0
300,6,0,0,2628.333333333333,0.0,1950.0
300,7,0,0,5438.333333333343,30.0,780.0
300,12,0,0,2896.666666666658,5.0,0.0
300,11,0,0,401.66666666666663,45.0,360.0
300,10,1,1800,2096.666666666672,10.0,1170.0
300,22,5,1440,155.0,60.0,0.0
300,21,6,1961,968.3333333333318,80.0,0.0
300,27,3,2766,1049.166666666666,40.0,60.0
300,24,7,1714,123.33333333333334,5.0,90.0
300,23,6,2775,491.66666666666697,65.0,0.0
300,13,0,0,753.3333333333327,0.0,60.0
300,9,7,2228,300.0,40.0,0.0
300,17,0,0,0.0,0.0,0.0
300,8,7,2742,1445.000000000002,60.0,0.0
300,14,0,0,230.0,0.0,0.0
300,20,0,0,1412.5,0.0,60.0
300,26,4,2070,830.0,30.0,0.0
300,25,3,2200,390.0,40.0,0.0
300,18,0,0,538.3333333333335,10.0,150.0
300,19,0,0,357.50000000000006,0.0,120.0
300,16,3,3533,996.6666666666663,30.0,390.0
300,15,0,0,310.00000000000006,0.0,0.0
360,1,4,1800,1299.9999999999998,135.0,210.0
360,4,2,3600,168.33333333333331,15.0,0.0
360,3,3,2860,1056.6666666666658,15.0,0.0
360,2,2,3000,540.0,110.0,30.0
360,5,1,3600,420.0,25.0,30.0
360,6,5,3976,3373.3333333333244,35.0,2310.0
360,7,4,3677,7128.333333333371,75.0,1020.0
360,12,0,0,3449.9999999999823,5.0,0.0
360,11,2,3600,510.00000000000006,45.0,450.0
360,10,4,3142,2708.333333333329,15.0,1380.0
360,22,2,2700,175.0,110.0,60.0
360,21,8,3000,1198.3333333333333,125.0,0.0
360,27,4,3150,1338.333333333334,40.0,60.0
360,24,9,2200,153.33333333333334,25.0,90.0
360,23,4,2940,616.666666666667,90.0,0.0
360,13,1,3600,1008.3333333333314,0.0,150.0
360,9,8,2550,370.0,60.0,0.0
360,17,0,0,0.0,0.0,0.0
360,8,3,3400,1633.3333333333374,120.0,0.0
360,14,0,0,350.0,0.0,0.0
360,20,0,0,1735.0000000000007,10.0,120.0
360,26,8,3210,1020.0,30.0,0.0
360,25,5,2760,540.0,40.0,0.0
360,18,0,0,611.6666666666664,10.0,210.0
360,19,1,3600,387.50000000000006,0.0,150.0
360,16,6,3545,1056.6666666666663,45.0,420.0
360,15,0,0,401.66666666666686,0.0,0.0
420,1,8,3487,1785.0000000000002,165.0,450.0
420,4,2,3900,168.33333333333331,25.0,0.0
420,3,1,2490,1351.6666666666677,25.0,0.0
420,2,2,4200,674.9999999999998,140.0,30.0
420,5,2,4015,505.0,35.0,60.0
420,6,6,4275,4275.833333333323,50.0,2760.0
420,7,8,4405,8418.333333333383,125.0,1170.0
420,12,1,4430,4063.333333333306,15.0,0.0
420,11,3,3800,688.3333333333331,55.0,480.0
420,10,4,3442,3401.666666666652,25.0,1800.0
420,22,4,4200,215.0,130.0,120.0
420,21,9,3600,1296.6666666666674,155.0,0.0
420,27,4,3600,1624.166666666668,65.0,60.0
420,24,4,3300,188.33333333333334,85.0,90.0
420,23,6,3360,681.666666666667,100.0,0.0
420,13,0,0,1353.3333333333337,10.0,150.0
420,9,8,3150,440.0,70.0,0.0
420,17,0,0,0.0,0.0,0.0
420,8,4,3900,1833.3333333333392,145.0,0.0
420,14,0,0,360.0,0.0,0.0
420,20,1,4200,2196.6666666666674,10.0,120.0
420,26,7,3411,1285.0,60.0,0.0
420,25,7,3257,580.0,60.0,0.0
420,18,0,0,616.6666666666664,30.0,210.0
420,19,2,3900,402.50000000000006,0.0,180.0
420,16,5,3480,1298.3333333333346,45.0,450.0
420,15,1,4200,654.9999999999999,0.0,0.0
480,1,8,4387,2115.0,165.0,660.0
480,4,0,0,305.00000000000006,50.0,0.0
480,3,2,3645,1636.6666666666677,25.0,0.0
480,2,5,4560,824.9999999999998,150.0,30.0
480,5,1,5010,635.0,60.0,60.0
480,6,3,4220,5248.333333333347,100.0,3300.0
480,7,6,4476,10068.333333333303,175.0,1440.0
480,12,1,5180,4729.99999999999,20.0,0.0
480,11,6,4600,718.3333333333331,65.0,570.0
480,10,6,3895,4106.6666666666415,35.0,2130.0
480,22,5,4440,225.0,155.0,120.0
480,21,8,4702,1530.0000000000018,210.0,0.0
480,27,1,3600,1943.3333333333355,100.0,60.0
480,24,4,4650,188.33333333333334,115.0,90.0
480,23,8,4500,765.0000000000001,150.0,0.0
480,13,0,0,1558.333333333335,10.0,180.0
480,9,6,3600,656.6666666666663,110.0,0.0
480,17,0,0,0.0,0.0,0.0
480,8,11,4653,2191.666666666673,180.0,0.0
480,14,0,0,480.0,0.0,0.0
480,20,1,4200,2787.4999999999977,10.0,180.0
480,26,8,3810,1470.0,105.0,0.0
480,25,1,4200,580.0,115.0,0.0
480,18,0,0,631.6666666666664,30.0,240.0
480,19,0,0,502.50000000000017,20.0,240.0
480,16,3,3400,1408.3333333333346,65.0,450.0
480,15,2,4500,963.3333333333326,0.0,0.0
