cycle,tt1l,tt2l,wt1l,wt2l
0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0
180,647.5,0.0,575.0,0.0
240,722.0,0.0,470.0,0.0
300,1162.857142857143,0.0,378.57142857142856,0.0
360,1171.0,2800.0,499.0,380.0
420,1242.5,2800.0,724.375,380.0
480,1244.0,2800.0,589.5,380.0
