cycle,bl,outs,rets,outs_board,rets_board,traff,sign,psg
240,L16,4,1,1,6,751.6666666666666,240.0,70.0
240,L17,2,1,1,0,596.6666666666665,120.0,25.0
240,L18,7,1,0,1,594.1666666666666,30.0,10.0
240,L19,1,1,0,0,875.0000000000002,240.0,0.0
240,L2,1,1,0,0,1246.6666666666667,0.0,30.0
240,L20,5,1,1,2,666.6666666666666,0.0,45.0
240,L21,1,1,0,0,275.0,0.0,15.0
240,L22,1,1,0,0,317.50000000000006,30.0,0.0
240,L23,1,1,0,0,276.66666666666663,180.0,0.0
240,L24,1,1,0,0,85.0,0.0,0.0
240,L25,1,1,0,0,239.99999999999991,0.0,0.0
240,L26,1,1,0,0,258.33333333333326,120.0,0.0
240,L261,1,1,0,0,243.33333333333326,180.0,0.0
240,L262,1,1,0,0,273.33333333333326,150.0,0.0
240,L27,1,1,1,1,502.50000000000017,60.0,35.0
240,L28,1,1,0,0,233.33333333333326,150.0,0.0
240,L29,1,1,0,0,71.66666666666666,0.0,0.0
240,L3,2,1,1,0,556.6666666666667,180.0,10.0
240,L30,1,1,0,0,380.0,90.0,15.0
240,L33,1,1,0,0,201.66666666666666,30.0,0.0
240,L332,1,1,0,0,0.0,0.0,0.0
240,L35,1,1,0,0,95.0,0.0,0.0
240,L36,1,1,0,0,218.33333333333331,60.0,0.0
240,L38,1,1,0,0,133.33333333333331,60.0,0.0
240,L39,1,1,0,0,111.66666666666666,0.0,0.0
240,L4,2,2,0,0,766.6666666666665,60.0,15.0
240,L40,1,1,0,0,0.0,0.0,0.0
240,L41,1,1,0,0,0.0,0.0,0.0
240,L43,1,1,0,0,274.16666666666663,30.0,0.0
240,L44,1,1,0,0,178.33333333333331,150.0,0.0
240,L441,1,1,0,0,222.49999999999994,180.0,0.0
240,L45,1,1,0,0,85.0,0.0,0.0
240,L5,1,1,0,0,622.5,0.0,30.0
240,L6,5,1,1,2,814.9999999999998,30.0,30.0
240,L66,5,1,1,0,1012.5000000000005,0.0,10.0
240,L7,3,1,3,0,461.6666666666666,60.0,30.0
240,L9,5,1,4,9,710.0,0.0,130.0
240,251,1,1,0,0,239.99999999999991,0.0,0.0
240,BRT1,0,0,0,0,0.0,0.0,0.0
300,L1,6,1,0,1,1930.000000000001,960.0,10.0
300,L10,4,1,0,2,1276.6666666666672,210.0,20.0
300,L11,7,1,1,0,1634.166666666667,0.0,25.0
300,L12,1,1,0,0,680.0,150.0,0.0
300,L13,4,1,1,1,681.6666666666667,90.0,35.0
300,L14,3,1,0,0,1373.333333333334,180.0,15.0
300,L15,2,1,0,0,1361.6666666666656,510.0,0.0
300,L16,4,1,0,6,1001.6666666666666,480.0,75.0
300,L17,2,1,1,3,868.333333333333,180.0,70.0
300,L18,7,1,1,1,940.0000000000002,90.0,20.0
300,L19,2,0,0,0,1036.6666666666665,270.0,0.0
300,L2,2,0,1,0,1311.6666666666667,0.0,40.0
300,L20,5,1,1,1,860.0000000000001,0.0,65.0
300,L21,1,1,0,0,328.33333333333326,0.0,15.0
300,L22,1,1,0,0,332.50000000000006,30.0,0.0
300,L23,1,1,0,0,336.66666666666663,180.0,0.0
300,L24,1,1,0,0,215.0,0.0,0.0
300,L25,1,1,0,0,239.99999999999991,0.0,0.0
300,L26,1,1,0,0,313.33333333333326,120.0,0.0
300,L261,1,1,0,0,258.33333333333326,180.0,0.0
300,L262,1,1,0,0,323.33333333333326,150.0,0.0
300,L27,1,1,0,0,607.5000000000002,60.0,45.0
300,L28,1,1,0,0,248.33333333333326,150.0,0.0
300,L29,1,1,0,0,71.66666666666666,0.0,0.0
300,L3,2,1,0,0,688.3333333333335,300.0,15.0
300,L30,1,1,1,0,458.33333333333326,120.0,25.0
300,L33,1,1,0,0,206.66666666666666,30.0,0.0
300,L332,1,1,0,0,0.0,0.0,0.0
300,L35,1,1,0,0,125.0,0.0,0.0
300,L36,1,1,0,0,331.66666666666663,90.0,0.0
300,L38,1,1,0,0,133.33333333333331,60.0,0.0
300,L39,1,1,0,0,131.66666666666666,0.0,0.0
300,L4,3,1,0,2,1053.3333333333335,60.0,35.0
300,L40,1,1,0,0,0.0,0.0,0.0
300,L41,1,1,0,0,0.0,0.0,0.0
300,L43,1,1,0,0,289.16666666666663,30.0,0.0
300,L44,1,1,0,0,183.33333333333331,150.0,0.0
300,L441,1,1,0,0,295.83333333333326,240.0,0.0
300,L45,1,1,0,0,140.0,0.0,0.0
300,L5,1,1,0,0,834.1666666666672,60.0,30.0
300,L6,5,1,4,2,1159.9999999999998,120.0,60.0
300,L66,5,1,4,0,1577.500000000001,30.0,40.0
300,L7,3,1,3,0,773.3333333333333,60.0,30.0
300,L9,5,1,5,10,1091.6666666666665,30.0,150.0
300,251,1,1,0,0,239.99999999999991,0.0,0.0
300,BRT1,0,0,0,0,0.0,0.0,0.0
360,L1,6,1,0,1,2701.6666666666674,1140.0,10.0
360,L10,4,1,0,0,1683.3333333333342,270.0,30.0
360,L11,8,0,1,0,2323.333333333334,90.0,25.0
360,L12,1,1,0,0,925.0000000000005,240.0,0.0
360,L13,4,1,1,1,1080.000000000001,90.0,35.0
360,L14,4,0,0,0,1593.333333333334,180.0,15.0
360,L15,1,2,0,0,1524.9999999999989,570.0,0.0
360,L16,4,1,0,1,1353.333333333333,690.0,100.0
360,L17,2,1,0,1,966.6666666666665,300.0,85.0
360,L18,7,1,1,1,1258.333333333334,180.0,20.0
360,L19,2,0,0,0,1149.9999999999998,330.0,0.0
360,L2,1,1,0,1,1441.6666666666665,0.0,55.0
360,L20,5,1,2,1,1075.0,30.0,90.0
360,L21,1,1,1,1,481.6666666666666,0.0,35.0
360,L22,1,1,0,2,392.50000000000006,30.0,20.0
360,L23,1,1,0,0,401.66666666666663,180.0,0.0
360,L24,1,1,0,0,260.0,0.0,0.0
360,L25,1,1,0,0,239.99999999999991,0.0,0.0
360,L26,1,1,0,0,328.33333333333326,120.0,0.0
360,L261,1,1,0,0,263.33333333333326,180.0,0.0
360,L262,1,1,0,0,348.33333333333326,150.0,0.0
360,L27,1,1,0,0,762.5000000000002,60.0,45.0
360,L28,1,1,0,0,248.33333333333326,150.0,0.0
360,L29,1,1,0,0,86.66666666666666,0.0,0.0
360,L3,2,1,0,2,793.3333333333335,420.0,35.0
360,L30,1,1,1,0,613.3333333333335,150.0,25.0
360,L33,1,1,0,0,249.99999999999994,30.0,0.0
360,L332,1,1,0,0,0.0,0.0,0.0
360,L35,1,1,0,0,184.99999999999991,0.0,0.0
360,L36,1,1,0,0,758.3333333333335,90.0,0.0
360,L38,1,1,0,0,133.33333333333331,60.0,0.0
360,L39,1,1,0,0,131.66666666666666,0.0,0.0
360,L4,2,2,0,4,1306.6666666666667,60.0,55.0
360,L40,1,1,0,0,0.0,0.0,0.0
360,L41,1,1,0,0,0.0,0.0,0.0
360,L43,1,1,0,0,289.16666666666663,30.0,0.0
360,L44,1,1,0,0,183.33333333333331,150.0,0.0
360,L441,1,1,0,0,342.5,270.0,0.0
360,L45,1,1,0,0,140.0,0.0,0.0
360,L5,1,1,0,0,979.1666666666672,90.0,45.0
360,L6,5,1,5,2,1641.6666666666663,180.0,85.0
360,L66,5,1,4,0,2001.6666666666677,60.0,40.0
360,L7,3,1,7,0,948.3333333333333,90.0,70.0
360,L9,5,1,13,10,1303.333333333333,60.0,260.0
360,251,1,1,0,0,239.99999999999991,0.0,0.0
360,BRT1,0,0,0,0,0.0,0.0,0.0
420,L1,6,1,0,0,3421.666666666667,1380.0,15.0
420,L10,4,1,0,0,1921.6666666666679,270.0,30.0
420,L11,7,1,3,0,3036.6666666666674,150.0,45.0
420,L12,1,1,0,0,1186.666666666667,240.0,0.0
420,L13,4,1,1,1,1523.3333333333335,90.0,50.0
420,L14,3,1,0,1,1885.0000000000005,180.0,25.0
420,L15,2,1,0,1,1759.999999999999,720.0,10.0
420,L16,4,1,0,0,1559.9999999999998,810.0,105.0
420,L17,2,1,0,0,1105.0,300.0,90.0
420,L18,7,1,3,1,1670.000000000001,240.0,40.0
420,L19,1,1,0,0,1279.9999999999998,450.0,0.0
420,L2,1,1,1,2,1781.6666666666656,0.0,75.0
420,L20,5,1,2,0,1335.0000000000005,30.0,95.0
420,L21,1,1,3,5,531.6666666666665,0.0,95.0
420,L22,1,1,0,2,442.50000000000006,30.0,35.0
420,L23,1,1,0,0,426.66666666666663,210.0,0.0
420,L24,1,1,0,0,300.0,0.0,0.0
420,L25,1,1,0,0,306.6666666666666,0.0,0.0
420,L26,1,1,0,0,466.6666666666665,150.0,0.0
420,L261,1,1,0,0,263.33333333333326,180.0,0.0
420,L262,1,1,0,0,493.33333333333314,150.0,0.0
420,L27,1,1,0,2,910.8333333333338,120.0,65.0
420,L28,1,1,0,0,248.33333333333326,150.0,0.0
420,L29,1,1,0,0,86.66666666666666,0.0,0.0
420,L3,2,1,0,4,828.3333333333335,450.0,55.0
420,L30,1,1,0,0,696.6666666666669,180.0,30.0
420,L33,1,1,0,0,291.66666666666663,30.0,0.0
420,L332,1,1,0,0,0.0,0.0,0.0
420,L35,1,1,0,0,291.6666666666666,0.0,0.0
420,L36,1,1,0,2,768.3333333333335,90.0,20.0
420,L38,1,1,0,0,133.33333333333331,60.0,0.0
420,L39,1,1,0,0,131.66666666666666,0.0,0.0
420,L4,2,2,0,3,1396.6666666666667,150.0,75.0
420,L40,1,1,0,0,0.0,0.0,0.0
420,L41,1,1,0,0,0.0,0.0,0.0
420,L43,1,1,0,0,289.16666666666663,30.0,0.0
420,L44,1,1,0,0,183.33333333333331,150.0,0.0
420,L441,1,1,0,0,477.4999999999999,330.0,0.0
420,L45,1,1,0,0,160.0,0.0,0.0
420,L5,1,1,3,0,1054.1666666666674,90.0,75.0
420,L6,5,1,7,2,2121.666666666666,360.0,105.0
420,L66,5,1,3,5,2424.1666666666683,60.0,95.0
420,L7,3,1,9,1,1264.9999999999998,180.0,115.0
420,L9,5,1,13,6,1722.5,150.0,280.0
420,251,1,1,0,0,239.99999999999991,0.0,0.0
420,BRT1,0,0,0,0,0.0,0.0,0.0
480,L1,5,2,1,1,4193.333333333332,1680.0,35.0
480,L10,4,1,0,0,2215.000000000001,270.0,30.0
480,L11,5,3,4,1,3818.3333333333335,210.0,65.0
480,L12,1,1,0,1,1400.0,390.0,10.0
480,L13,4,1,3,1,1863.3333333333326,150.0,70.0
480,L14,3,1,0,4,2111.666666666667,210.0,55.0
480,L15,1,2,0,1,2116.6666666666647,810.0,10.0
480,L16,4,1,0,2,1713.3333333333333,900.0,140.0
480,L17,2,1,2,2,1316.6666666666665,390.0,130.0
480,L18,7,1,5,1,2132.5000000000005,390.0,60.0
480,L19,1,1,0,0,1577.499999999999,480.0,0.0
480,L2,1,1,1,2,2216.6666666666656,0.0,75.0
480,L20,5,1,3,1,1635.0000000000005,90.0,145.0
480,L21,1,1,5,6,556.6666666666665,0.0,125.0
480,L22,1,1,0,0,534.1666666666667,30.0,45.0
480,L23,1,1,0,1,431.66666666666663,210.0,10.0
480,L24,1,1,0,0,350.0,0.0,0.0
480,L25,1,1,0,0,356.6666666666666,0.0,0.0
480,L26,1,1,0,0,556.6666666666665,240.0,0.0
480,L261,1,1,0,0,263.33333333333326,180.0,0.0
480,L262,1,1,0,0,600.0,270.0,0.0
480,L27,1,1,2,0,1059.166666666667,150.0,65.0
480,L28,1,1,0,0,248.33333333333326,150.0,0.0
480,L29,1,1,0,0,86.66666666666666,0.0,0.0
480,L3,2,1,0,3,918.3333333333335,450.0,90.0
480,L30,1,1,0,0,760.0000000000002,180.0,30.0
480,L33,1,1,0,0,344.99999999999994,30.0,0.0
480,L332,1,1,0,0,0.0,0.0,0.0
480,L35,1,1,0,0,420.0,0.0,0.0
480,L36,1,1,0,4,778.3333333333335,90.0,40.0
480,L38,1,1,0,0,133.33333333333331,60.0,0.0
480,L39,1,1,0,0,131.66666666666666,0.0,0.0
480,L4,1,3,0,5,1686.6666666666672,180.0,95.0
480,L40,1,1,0,0,0.0,0.0,0.0
480,L41,1,1,0,0,0.0,0.0,0.0
480,L43,1,1,0,0,289.16666666666663,30.0,0.0
480,L44,1,1,0,0,263.3333333333333,210.0,0.0
480,L441,1,1,1,0,634.1666666666669,390.0,10.0
480,L45,1,1,0,0,210.0,0.0,0.0
480,L5,1,1,3,4,1214.1666666666667,90.0,115.0
480,L6,5,1,9,2,2796.666666666666,420.0,170.0
480,L66,4,2,5,8,2746.666666666668,60.0,145.0
480,L7,3,1,7,2,1386.6666666666665,180.0,135.0
480,L9,5,1,17,6,2174.1666666666665,210.0,320.0
480,251,1,1,0,0,286.6666666666666,0.0,0.0
480,BRT1,0,0,0,0,0.0,0.0,0.0
