ind,type,startbs,bl,endbs,dir,dist,walk
46,1,1,L2,347,1,3787,712
46,2,380,L20,387,2,4819,82
46,3,369,L7,1678,1,4775,70
46,2,380,L20,388,2,5774,82
46,3,388,L9,1678,2,4540,70
46,2,376,L6,18,1,3674,96
46,3,18,L9,1694,1,6278,0
46,2,376,L6,1647,1,10400,96
46,3,1656,L9,1694,1,12428,0
46,2,215,L15,18,1,4481,323
46,2,1,L1,5,1,2596,520
46,3,65,L9,1694,1,7203,180
46,2,1,L1,18,1,7730,340
46,2,1,L10,18,1,2838,340
46,2,1,L10,41,1,6881,340
46,3,58,L9,1694,1,11434,0
46,2,1,L10,44,1,10638,532
46,3,1654,L9,1694,1,13327,192
46,2,1,L10,46,1,13525,443
46,3,1652,L9,1694,1,13843,103
46,2,1,L14,18,1,2839,340
46,2,1,L14,39,1,6203,349
46,3,60,L9,1694,1,9910,9
46,2,1,L16,18,1,3045,340
46,2,1,L3,18,1,3045,340
46,2,1,L3,953,1,9040,504
46,3,399,L9,1694,1,11938,164
46,2,1,L4,1328,1,3960,340
46,3,1328,L7,1694,2,4610,0
46,2,1,L4,1331,1,4846,340
46,3,1331,L7,1694,2,3466,0
46,2,1,L4,18,1,2406,340
46,3,1331,L9,1694,1,3466,0
46,2,1,L5,18,1,2838,340
46,2,1,L5,40,1,6520,388
46,3,59,L9,1694,1,10724,48
46,2,1,L5,741,1,10693,384
46,3,52,L9,1694,1,14427,44
46,2,1,L66,18,1,2838,340
46,2,1,L66,40,1,6825,388
55,2,1677,L7,1680,1,1764,65
55,3,353,L2,1,2,3424,110
55,2,1677,L7,1342,1,3797,0
55,3,1342,L4,1,2,5501,45
55,2,1677,L7,1345,1,4864,0
55,3,1345,L4,1,2,4385,45
55,2,1677,L7,171,1,10427,97
55,3,105,L12,32,1,12598,401
55,2,1677,L7,144,1,8481,6
55,3,111,L12,32,1,10115,310
55,2,1677,L7,1681,1,3066,170
55,3,294,L17,32,2,3768,474
55,2,1695,L7,364,2,1631,8
55,3,364,L6,2,1,8794,301
55,2,1695,L7,1698,2,4241,8
55,3,369,L6,2,1,5829,301
55,2,1677,L9,180,2,7544,101
55,3,66,L15,215,2,2122,101
55,3,17,L15,215,2,2637,98
55,3,18,L1,1,2,9161,132
55,2,1677,L9,34,2,8045,194
55,3,29,L1,1,2,2722,239
55,2,1677,L9,48,2,15087,5
55,3,51,L10,1,2,13634,50
55,2,1677,L9,188,2,14713,4
55,3,52,L10,1,2,13178,49
55,2,1677,L9,41,2,11766,0
55,3,58,L10,1,2,7246,45
55,3,65,L10,1,2,3015,96
55,2,1677,L9,39,2,10866,9
55,3,60,L14,1,2,5722,54
55,3,65,L14,1,2,3015,96
55,3,66,L16,1,2,2076,146
55,2,1677,L9,1680,2,1764,65
55,2,1677,L9,1647,2,12776,190
55,3,982,L3,1,2,9483,235
55,3,66,L3,1,2,2076,146
55,2,1677,L9,1342,2,3797,0
55,2,1677,L9,322,2,6697,0
55,3,322,L4,1,2,3266,45
55,3,767,L5,1,2,10372,90
55,2,1677,L9,40,2,11262,48
55,3,59,L5,1,2,6536,93
55,3,65,L5,1,2,3015,96
55,3,59,L66,1,2,6536,93
55,3,65,L66,1,2,3015,96
55,3,66,L11,32,2,2724,405
55,3,66,L12,32,1,2724,405
55,3,17,L12,32,1,3239,402
55,2,1677,L9,1681,2,3066,170
55,3,297,L17,32,2,2132,361
55,2,1695,L9,364,1,1631,8
55,2,1695,L9,368,1,4130,8
55,3,368,L6,2,1,6407,301
55,3,51,L6,32,2,12622,309
55,3,1656,L6,32,2,10167,304
55,3,66,L6,32,2,2730,405
64,2,1678,L7,1680,1,1302,65
64,3,353,L2,1,2,3424,65
64,2,1678,L7,1342,1,3335,0
64,3,1342,L4,1,2,5501,0
64,2,1678,L7,1345,1,4402,0
64,3,1345,L4,1,2,4385,0
64,2,1678,L7,171,1,9965,97
64,3,105,L12,32,1,12598,356
64,2,1678,L7,144,1,8019,6
64,3,111,L12,32,1,10115,265
64,2,1678,L7,1681,1,2604,170
64,3,294,L17,32,2,3768,429
64,2,1694,L7,364,2,2020,70
64,3,364,L6,2,1,8794,256
64,2,1694,L7,1698,2,4630,70
64,3,369,L6,2,1,5829,256
64,2,1678,L9,180,2,7082,87
64,3,18,L1,1,2,9161,87
64,2,1678,L9,34,2,7583,194
64,3,29,L1,1,2,2722,194
64,2,1678,L9,48,2,14625,5
64,3,51,L10,1,2,13634,5
64,2,1678,L9,188,2,14251,4
64,3,52,L10,1,2,13178,4
64,2,1678,L9,41,2,11304,0
64,3,58,L10,1,2,7246,0
64,3,65,L10,1,2,3015,51
64,2,1678,L9,39,2,10404,9
64,3,60,L14,1,2,5722,9
64,3,65,L14,1,2,3015,51
64,3,66,L16,1,2,2076,101
64,2,1678,L9,1680,2,1302,65
64,2,1678,L9,1647,2,12314,190
64,3,982,L3,1,2,9483,190
64,3,66,L3,1,2,2076,101
64,2,1678,L9,1342,2,3335,0
64,2,1678,L9,322,2,6235,0
64,3,322,L4,1,2,3266,0
64,3,767,L5,1,2,10372,45
64,2,1678,L9,40,2,10800,48
64,3,59,L5,1,2,6536,48
64,3,65,L5,1,2,3015,51
64,3,59,L66,1,2,6536,48
64,3,65,L66,1,2,3015,51
64,3,66,L15,215,2,2122,146
64,3,17,L15,215,2,2637,143
64,3,66,L11,32,2,2724,360
64,3,66,L12,32,1,2724,360
64,3,17,L12,32,1,3239,357
64,2,1678,L9,1681,2,2604,170
64,3,297,L17,32,2,2132,316
64,2,1694,L9,364,1,2020,70
64,2,1694,L9,368,1,4519,70
64,3,368,L6,2,1,6407,256
64,3,51,L6,32,2,12622,264
64,3,1656,L6,32,2,10167,259
64,3,66,L6,32,2,2730,360
64,2,347,L2,351,1,1175,457
64,3,293,L17,32,2,4271,407
99,2,380,L20,387,2,4819,0
99,3,369,L7,1678,1,4775,0
99,2,380,L20,388,2,5774,0
99,3,388,L9,1678,2,4540,0
99,2,376,L6,18,1,3674,14
99,3,18,L9,1694,1,6278,70
99,2,376,L6,1647,1,10400,14
99,3,1656,L9,1694,1,12428,70
99,2,376,L6,2,1,1302,120
99,3,338,L2,347,1,3386,415
99,3,1,L2,347,1,3787,437
116,2,1695,L7,364,2,1631,8
116,3,364,L20,376,1,8423,96
116,2,1695,L7,1698,2,4241,8
116,3,369,L20,376,1,5458,96
116,3,364,L6,376,1,8378,96
116,3,369,L6,376,1,5413,96
116,2,1677,L7,1680,1,1764,65
116,3,353,L2,1,2,3424,405
116,2,1677,L7,1342,1,3797,0
116,3,1342,L4,1,2,5501,340
116,2,1677,L7,1345,1,4864,0
116,3,1345,L4,1,2,4385,340
116,2,1695,L9,364,1,1631,8
116,2,1695,L9,368,1,4130,8
116,3,368,L20,376,1,6036,96
116,3,368,L6,376,1,5991,96
116,2,1677,L9,180,2,7544,101
116,3,66,L15,215,2,2122,424
116,3,17,L15,215,2,2637,421
116,3,18,L1,1,2,9161,427
116,2,1677,L9,34,2,8045,194
116,3,29,L1,1,2,2722,534
116,2,1677,L9,48,2,15087,5
116,3,51,L10,1,2,13634,345
116,2,1677,L9,188,2,14713,4
116,3,52,L10,1,2,13178,344
116,2,1677,L9,41,2,11766,0
116,3,58,L10,1,2,7246,340
116,3,65,L10,1,2,3015,391
116,2,1677,L9,39,2,10866,9
116,3,60,L14,1,2,5722,349
116,3,65,L14,1,2,3015,391
116,3,66,L16,1,2,2076,441
116,2,1677,L9,1680,2,1764,65
116,2,1677,L9,1647,2,12776,190
116,3,982,L3,1,2,9483,530
116,3,66,L3,1,2,2076,441
116,2,1677,L9,1342,2,3797,0
116,2,1677,L9,322,2,6697,0
116,3,322,L4,1,2,3266,340
116,3,767,L5,1,2,10372,385
116,2,1677,L9,40,2,11262,48
116,3,59,L5,1,2,6536,388
116,3,65,L5,1,2,3015,391
116,3,59,L66,1,2,6536,388
116,3,65,L66,1,2,3015,391
117,2,380,L20,387,2,4819,82
117,3,369,L7,1677,1,4470,8
117,2,380,L20,388,2,5774,82
117,3,388,L9,1677,2,4235,8
117,2,376,L6,18,1,3674,96
117,3,18,L9,1695,1,7330,0
117,2,376,L6,1647,1,10400,96
117,3,1656,L9,1695,1,13480,0
117,2,215,L15,18,1,4481,323
117,2,1,L1,5,1,2596,520
117,3,65,L9,1695,1,8255,180
117,2,1,L1,18,1,7730,340
117,2,1,L10,18,1,2838,340
117,2,1,L10,41,1,6881,340
117,3,58,L9,1695,1,12486,0
117,2,1,L10,44,1,10638,532
117,3,1654,L9,1695,1,14379,192
117,2,1,L10,46,1,13525,443
117,3,1652,L9,1695,1,14895,103
117,2,1,L14,18,1,2839,340
117,2,1,L14,39,1,6203,349
117,3,60,L9,1695,1,10962,9
117,2,1,L16,18,1,3045,340
117,2,1,L2,347,1,3787,403
117,3,1693,L7,1695,2,1777,63
117,3,1693,L9,1695,1,1777,63
117,2,1,L3,18,1,3045,340
117,2,1,L3,953,1,9040,504
117,3,399,L9,1695,1,12990,164
117,2,1,L4,1328,1,3960,340
117,3,1328,L7,1695,2,5662,0
117,2,1,L4,1331,1,4846,340
117,3,1331,L7,1695,2,4518,0
117,2,1,L4,18,1,2406,340
117,3,1331,L9,1695,1,4518,0
117,2,1,L5,18,1,2838,340
117,2,1,L5,40,1,6520,388
117,3,59,L9,1695,1,11776,48
117,2,1,L5,741,1,10693,384
117,3,52,L9,1695,1,15479,44
117,2,1,L66,18,1,2838,340
117,2,1,L66,40,1,6825,388
131,2,380,L20,387,2,4819,82
131,3,369,L7,1677,1,4470,8
131,2,380,L20,388,2,5774,82
131,3,388,L9,1677,2,4235,8
131,2,376,L6,18,1,3674,96
131,3,18,L9,1695,1,7330,0
131,2,376,L6,1647,1,10400,96
131,3,1656,L9,1695,1,13480,0
131,2,215,L15,18,1,4481,323
131,2,1,L1,5,1,2596,520
131,3,65,L9,1695,1,8255,180
131,2,1,L1,18,1,7730,340
131,2,1,L10,18,1,2838,340
131,2,1,L10,41,1,6881,340
131,3,58,L9,1695,1,12486,0
131,2,1,L10,44,1,10638,532
131,3,1654,L9,1695,1,14379,192
131,2,1,L10,46,1,13525,443
131,3,1652,L9,1695,1,14895,103
131,2,1,L14,18,1,2839,340
131,2,1,L14,39,1,6203,349
131,3,60,L9,1695,1,10962,9
131,2,1,L16,18,1,3045,340
131,2,1,L2,347,1,3787,403
131,3,1693,L7,1695,2,1777,63
131,3,1693,L9,1695,1,1777,63
131,2,1,L3,18,1,3045,340
131,2,1,L3,953,1,9040,504
131,3,399,L9,1695,1,12990,164
131,2,1,L4,1328,1,3960,340
131,3,1328,L7,1695,2,5662,0
131,2,1,L4,1331,1,4846,340
131,3,1331,L7,1695,2,4518,0
131,2,1,L4,18,1,2406,340
131,3,1331,L9,1695,1,4518,0
131,2,1,L5,18,1,2838,340
131,2,1,L5,40,1,6520,388
131,3,59,L9,1695,1,11776,48
131,2,1,L5,741,1,10693,384
131,3,52,L9,1695,1,15479,44
131,2,1,L66,18,1,2838,340
131,2,1,L66,40,1,6825,388
139,2,380,L20,387,2,4819,82
139,3,369,L7,1677,1,4470,8
139,2,380,L20,388,2,5774,82
139,3,388,L9,1677,2,4235,8
139,2,376,L6,18,1,3674,96
139,3,18,L9,1695,1,7330,0
139,2,376,L6,1647,1,10400,96
139,3,1656,L9,1695,1,13480,0
139,2,215,L15,18,1,4481,323
139,2,1,L1,5,1,2596,520
139,3,65,L9,1695,1,8255,180
139,2,1,L1,18,1,7730,340
139,2,1,L10,18,1,2838,340
139,2,1,L10,41,1,6881,340
139,3,58,L9,1695,1,12486,0
139,2,1,L10,44,1,10638,532
139,3,1654,L9,1695,1,14379,192
139,2,1,L10,46,1,13525,443
139,3,1652,L9,1695,1,14895,103
139,2,1,L14,18,1,2839,340
139,2,1,L14,39,1,6203,349
139,3,60,L9,1695,1,10962,9
139,2,1,L16,18,1,3045,340
139,2,1,L2,347,1,3787,403
139,3,1693,L7,1695,2,1777,63
139,3,1693,L9,1695,1,1777,63
139,2,1,L3,18,1,3045,340
139,2,1,L3,953,1,9040,504
139,3,399,L9,1695,1,12990,164
139,2,1,L4,1328,1,3960,340
139,3,1328,L7,1695,2,5662,0
139,2,1,L4,1331,1,4846,340
139,3,1331,L7,1695,2,4518,0
139,2,1,L4,18,1,2406,340
139,3,1331,L9,1695,1,4518,0
139,2,1,L5,18,1,2838,340
139,2,1,L5,40,1,6520,388
139,3,59,L9,1695,1,11776,48
139,2,1,L5,741,1,10693,384
139,3,52,L9,1695,1,15479,44
139,2,1,L66,18,1,2838,340
139,2,1,L66,40,1,6825,388
157,2,1678,L7,1680,1,1302,65
157,3,353,L2,1,2,3424,110
157,2,1678,L7,1342,1,3335,0
157,3,1342,L4,1,2,5501,45
157,2,1678,L7,1345,1,4402,0
157,3,1345,L4,1,2,4385,45
157,2,1678,L7,171,1,9965,97
157,3,105,L12,32,1,12598,401
157,2,1678,L7,144,1,8019,6
157,3,111,L12,32,1,10115,310
157,2,1678,L7,1681,1,2604,170
157,3,294,L17,32,2,3768,474
157,2,1694,L7,364,2,2020,70
157,3,364,L6,2,1,8794,301
157,2,1694,L7,1698,2,4630,70
157,3,369,L6,2,1,5829,301
157,2,1678,L9,180,2,7082,101
157,3,66,L15,215,2,2122,101
157,3,17,L15,215,2,2637,98
157,3,18,L1,1,2,9161,132
157,2,1678,L9,34,2,7583,194
157,3,29,L1,1,2,2722,239
157,2,1678,L9,48,2,14625,5
157,3,51,L10,1,2,13634,50
157,2,1678,L9,188,2,14251,4
157,3,52,L10,1,2,13178,49
157,2,1678,L9,41,2,11304,0
157,3,58,L10,1,2,7246,45
157,3,65,L10,1,2,3015,96
157,2,1678,L9,39,2,10404,9
157,3,60,L14,1,2,5722,54
157,3,65,L14,1,2,3015,96
157,3,66,L16,1,2,2076,146
157,2,1678,L9,1680,2,1302,65
157,2,1678,L9,1647,2,12314,190
157,3,982,L3,1,2,9483,235
157,3,66,L3,1,2,2076,146
157,2,1678,L9,1342,2,3335,0
157,2,1678,L9,322,2,6235,0
157,3,322,L4,1,2,3266,45
157,3,767,L5,1,2,10372,90
157,2,1678,L9,40,2,10800,48
157,3,59,L5,1,2,6536,93
157,3,65,L5,1,2,3015,96
157,3,59,L66,1,2,6536,93
157,3,65,L66,1,2,3015,96
157,3,66,L11,32,2,2724,405
157,3,66,L12,32,1,2724,405
157,3,17,L12,32,1,3239,402
157,2,1678,L9,1681,2,2604,170
157,3,297,L17,32,2,2132,361
157,2,1694,L9,364,1,2020,70
157,2,1694,L9,368,1,4519,70
157,3,368,L6,2,1,6407,301
157,3,51,L6,32,2,12622,309
157,3,1656,L6,32,2,10167,304
157,3,66,L6,32,2,2730,405
157,2,347,L2,351,1,1175,457
157,3,293,L17,32,2,4271,452
231,2,376,L6,2,1,1302,14
231,3,2,L17,261,1,3761,72
231,2,376,L6,18,1,3674,14
231,3,18,L17,261,1,2214,72
231,3,619,L26,261,1,1993,172
231,3,619,L261,261,1,1993,172
231,3,619,L262,261,1,1993,172
231,3,771,L28,772,1,2007,106
247,1,1,L2,343,1,2055,0
268,1,1,L2,346,1,3548,340
268,2,380,L20,387,2,4819,82
268,3,369,L7,1680,1,5772,131
268,2,380,L20,388,2,5774,82
268,3,388,L9,1680,2,5537,131
268,2,376,L6,18,1,3674,96
268,3,18,L9,1692,1,5553,139
268,2,376,L6,1647,1,10400,96
268,3,1656,L9,1692,1,11703,139
268,2,215,L15,18,1,4481,323
268,2,1,L1,5,1,2596,520
268,3,65,L9,1692,1,6478,319
268,2,1,L1,18,1,7730,340
268,2,1,L10,18,1,2838,340
268,2,1,L10,41,1,6881,340
268,3,58,L9,1692,1,10709,139
268,2,1,L10,44,1,10638,532
268,3,1654,L9,1692,1,12602,331
268,2,1,L10,46,1,13525,443
268,3,1652,L9,1692,1,13118,242
268,2,1,L14,18,1,2839,340
268,2,1,L14,39,1,6203,349
268,3,60,L9,1692,1,9185,148
268,2,1,L16,18,1,3045,340
268,2,1,L3,18,1,3045,340
268,2,1,L3,953,1,9040,504
268,3,399,L9,1692,1,11213,303
268,2,1,L4,1328,1,3960,340
268,3,1328,L7,1692,2,3885,139
268,2,1,L4,1331,1,4846,340
268,3,1331,L7,1692,2,2741,139
268,2,1,L4,18,1,2406,340
268,3,1331,L9,1692,1,2741,139
268,2,1,L5,18,1,2838,340
268,2,1,L5,40,1,6520,388
268,3,59,L9,1692,1,9999,187
268,2,1,L5,741,1,10693,384
268,3,52,L9,1692,1,13702,183
268,2,1,L66,18,1,2838,340
268,2,1,L66,40,1,6825,388
272,1,1,L2,347,1,3787,45
272,2,215,L15,18,1,4481,0
272,3,18,L9,1693,1,5889,127
272,2,1,L1,5,1,2596,225
272,3,65,L9,1693,1,6814,307
272,2,1,L1,18,1,7730,45
272,2,1,L10,18,1,2838,45
272,2,1,L10,41,1,6881,45
272,3,58,L9,1693,1,11045,127
272,2,1,L10,44,1,10638,237
272,3,1654,L9,1693,1,12938,319
272,2,1,L10,46,1,13525,148
272,3,1652,L9,1693,1,13454,230
272,2,1,L14,18,1,2839,45
272,2,1,L14,39,1,6203,54
272,3,60,L9,1693,1,9521,136
272,2,1,L16,18,1,3045,45
272,2,1,L3,18,1,3045,45
272,2,1,L3,953,1,9040,209
272,3,399,L9,1693,1,11549,291
272,2,1,L4,1328,1,3960,45
272,3,1328,L7,1693,2,4221,127
272,2,1,L4,1331,1,4846,45
272,3,1331,L7,1693,2,3077,127
272,2,1,L4,18,1,2406,45
272,3,1331,L9,1693,1,3077,127
272,2,1,L5,18,1,2838,45
272,2,1,L5,40,1,6520,93
272,3,59,L9,1693,1,10335,175
272,2,1,L5,741,1,10693,89
272,3,52,L9,1693,1,14038,171
272,2,1,L66,18,1,2838,45
272,2,1,L66,40,1,6825,93
272,2,2,L11,18,1,1547,301
272,2,2,L12,144,2,9000,307
272,3,111,L7,1693,2,7746,133
272,2,2,L12,151,2,11496,361
272,3,172,L7,1693,2,9758,187
272,2,2,L12,18,2,2384,301
272,2,2,L17,262,1,4163,479
272,3,1691,L7,1693,2,1368,305
272,2,2,L17,18,1,2446,301
272,3,1691,L9,1693,1,1368,305
272,2,32,L6,387,2,5598,304
272,3,369,L7,1679,1,5502,105
272,2,2,L6,18,1,2788,301
272,2,2,L6,1647,1,9514,301
272,3,1656,L9,1693,1,12039,127
272,2,32,L6,388,2,6553,304
272,3,388,L9,1679,2,5267,105
309,2,376,L6,2,1,1302,120
309,3,338,L2,340,1,839,115
309,3,1,L2,340,1,1240,137
368,2,1695,L7,364,2,1631,0
368,3,364,L20,374,1,6965,35
368,2,1695,L7,1698,2,4241,0
368,3,369,L20,374,1,4000,35
368,3,364,L6,374,1,6965,35
368,3,369,L6,374,1,4000,35
368,2,1695,L9,364,1,1631,0
368,2,1695,L9,368,1,4130,0
368,3,368,L20,374,1,4578,35
368,3,368,L6,374,1,4578,35
368,2,1677,L9,48,2,15087,13
368,3,51,L6,382,2,13666,5
368,2,1677,L9,1647,2,12776,8
368,3,1656,L6,382,2,11211,0
368,2,1677,L9,180,2,7544,109
368,3,66,L6,382,2,3774,101
436,1,1,L4,1331,1,4846,319
436,2,1,L1,5,1,2596,180
436,3,65,L9,1690,1,5446,180
436,2,1,L1,18,1,7730,0
436,3,18,L9,1690,1,4521,0
436,2,1,L10,18,1,2838,0
436,2,1,L10,41,1,6881,0
436,3,58,L9,1690,1,9677,0
436,2,1,L10,44,1,10638,192
436,3,1654,L9,1690,1,11570,192
436,2,1,L10,46,1,13525,103
436,3,1652,L9,1690,1,12086,103
436,2,1,L14,18,1,2839,0
436,2,1,L14,39,1,6203,9
436,3,60,L9,1690,1,8153,9
436,2,1,L16,18,1,3045,0
436,2,1,L2,347,1,3787,52
436,3,1679,L7,1682,1,2733,52
436,3,1679,L9,1682,2,2733,52
436,2,1,L3,18,1,3045,0
436,2,1,L3,953,1,9040,164
436,3,399,L9,1690,1,10181,164
436,2,1,L5,18,1,2838,0
436,2,1,L5,40,1,6520,48
436,3,59,L9,1690,1,8967,48
436,2,1,L5,741,1,10693,44
436,3,52,L9,1690,1,12670,44
436,2,1,L66,18,1,2838,0
436,2,1,L66,40,1,6825,48
436,2,215,L15,18,1,4481,45
436,2,2,L11,18,1,1547,256
436,2,2,L12,144,2,9000,262
436,3,111,L7,1690,2,6378,6
436,2,2,L12,151,2,11496,316
436,3,172,L7,1690,2,8390,60
436,2,2,L12,18,2,2384,256
436,2,2,L17,262,1,4163,430
436,3,1681,L7,1682,1,1736,174
436,2,2,L17,18,1,2446,256
436,3,1681,L9,1682,2,1736,174
436,2,32,L6,387,2,5598,259
436,3,369,L7,1682,1,7508,0
436,2,2,L6,18,1,2788,256
436,2,2,L6,1647,1,9514,256
436,3,1656,L9,1690,1,10671,0
436,2,32,L6,388,2,6553,259
436,3,388,L9,1682,2,7273,0
457,1,1678,L7,1343,1,3724,70
457,1,1678,L9,1343,2,3724,70
486,1,1677,L7,1343,1,4186,0
486,1,1677,L9,1343,2,4186,0
515,1,1678,L7,1343,1,3724,70
515,1,1678,L9,1343,2,3724,70
528,1,1,L4,1331,1,4846,364
528,2,215,L15,18,1,4481,0
528,3,18,L9,1690,1,4521,0
528,2,1,L1,5,1,2596,225
528,3,65,L9,1690,1,5446,180
528,2,1,L1,18,1,7730,45
528,2,1,L10,18,1,2838,45
528,2,1,L10,41,1,6881,45
528,3,58,L9,1690,1,9677,0
528,2,1,L10,44,1,10638,237
528,3,1654,L9,1690,1,11570,192
528,2,1,L10,46,1,13525,148
528,3,1652,L9,1690,1,12086,103
528,2,1,L14,18,1,2839,45
528,2,1,L14,39,1,6203,54
528,3,60,L9,1690,1,8153,9
528,2,1,L16,18,1,3045,45
528,2,1,L2,347,1,3787,97
528,3,1679,L7,1682,1,2733,52
528,3,1679,L9,1682,2,2733,52
528,2,1,L3,18,1,3045,45
528,2,1,L3,953,1,9040,209
528,3,399,L9,1690,1,10181,164
528,2,1,L5,18,1,2838,45
528,2,1,L5,40,1,6520,93
528,3,59,L9,1690,1,8967,48
528,2,1,L5,741,1,10693,89
528,3,52,L9,1690,1,12670,44
528,2,1,L66,18,1,2838,45
528,2,1,L66,40,1,6825,93
528,2,2,L11,18,1,1547,301
528,2,2,L12,144,2,9000,307
528,3,111,L7,1690,2,6378,6
528,2,2,L12,151,2,11496,361
528,3,172,L7,1690,2,8390,60
528,2,2,L12,18,2,2384,301
528,2,2,L17,262,1,4163,475
528,3,1681,L7,1682,1,1736,174
528,2,2,L17,18,1,2446,301
528,3,1681,L9,1682,2,1736,174
528,2,32,L6,387,2,5598,304
528,3,369,L7,1682,1,7508,0
528,2,2,L6,18,1,2788,301
528,2,2,L6,1647,1,9514,301
528,3,1656,L9,1690,1,10671,0
528,2,32,L6,388,2,6553,304
528,3,388,L9,1682,2,7273,0
529,1,1,L4,1328,1,3960,340
529,2,506,L33,89,1,4979,9
529,3,80,L18,314,1,9000,150
529,2,380,L20,387,2,4819,82
529,3,369,L7,1345,1,8872,0
529,2,380,L20,388,2,5774,82
529,3,388,L9,1345,2,8635,0
529,2,376,L20,331,1,9280,101
529,3,302,L18,314,1,13422,146
529,2,376,L20,92,1,6785,96
529,3,77,L18,314,1,10163,141
529,2,376,L20,89,1,5733,105
529,2,376,L20,87,1,4898,103
529,3,82,L18,314,1,6466,148
529,2,376,L6,18,1,3674,96
529,3,18,L9,1328,1,2156,0
529,2,376,L6,1647,1,10400,96
529,3,1656,L9,1328,1,8306,0
529,3,18,L18,314,1,2228,141
529,3,619,L36,314,1,2018,241
529,2,215,L15,18,1,4481,323
529,2,1,L1,5,1,2596,520
529,3,65,L9,1328,1,3081,180
529,2,1,L1,18,1,7730,340
529,3,65,L18,314,1,3153,321
529,2,1,L1,17,1,7730,374
529,2,1,L10,18,1,2838,340
529,2,1,L10,41,1,6881,340
529,3,58,L9,1328,1,7312,0
529,2,1,L10,44,1,10638,532
529,3,1654,L9,1328,1,9205,192
529,2,1,L10,46,1,13525,443
529,3,1652,L9,1328,1,9721,103
529,2,1,L10,35,1,3688,440
529,3,310,L18,314,1,4041,241
529,2,1,L14,18,1,2839,340
529,2,1,L14,39,1,6203,349
529,3,60,L9,1328,1,5788,9
529,2,1,L14,35,1,3689,440
529,2,1,L16,18,1,3045,340
529,2,1,L2,347,1,3787,392
529,3,1679,L7,1345,1,4097,52
529,3,1679,L9,1345,2,4095,52
529,2,1,L3,18,1,3045,340
529,2,1,L3,953,1,9040,504
529,3,399,L9,1328,1,7816,164
529,2,1,L5,18,1,2838,340
529,2,1,L5,40,1,6520,388
529,3,59,L9,1328,1,6602,48
529,2,1,L5,741,1,10693,384
529,3,52,L9,1328,1,10305,44
529,2,1,L5,35,1,3688,381
529,3,64,L18,314,1,3671,182
529,2,1,L66,18,1,2838,340
529,2,1,L66,40,1,6825,388
529,2,1,L66,35,1,3688,381
546,1,1,L4,1328,1,3960,45
546,2,215,L15,18,1,4481,0
546,3,18,L9,1328,1,2156,0
546,3,18,L18,314,1,2228,141
546,3,619,L36,314,1,2018,241
546,2,1,L1,5,1,2596,225
546,3,65,L9,1328,1,3081,180
546,2,1,L1,18,1,7730,45
546,3,65,L18,314,1,3153,321
546,2,1,L1,17,1,7730,79
546,2,1,L10,18,1,2838,45
546,2,1,L10,41,1,6881,45
546,3,58,L9,1328,1,7312,0
546,2,1,L10,44,1,10638,237
546,3,1654,L9,1328,1,9205,192
546,2,1,L10,46,1,13525,148
546,3,1652,L9,1328,1,9721,103
546,2,1,L10,35,1,3688,145
546,3,310,L18,314,1,4041,241
546,2,1,L14,18,1,2839,45
546,2,1,L14,39,1,6203,54
546,3,60,L9,1328,1,5788,9
546,2,1,L14,35,1,3689,145
546,2,1,L16,18,1,3045,45
546,2,1,L2,347,1,3787,97
546,3,1679,L7,1345,1,4097,52
546,3,1679,L9,1345,2,4095,52
546,2,1,L3,18,1,3045,45
546,2,1,L3,953,1,9040,209
546,3,399,L9,1328,1,7816,164
546,2,1,L5,18,1,2838,45
546,2,1,L5,40,1,6520,93
546,3,59,L9,1328,1,6602,48
546,2,1,L5,741,1,10693,89
546,3,52,L9,1328,1,10305,44
546,2,1,L5,35,1,3688,86
546,3,64,L18,314,1,3671,182
546,2,1,L66,18,1,2838,45
546,2,1,L66,40,1,6825,93
546,2,1,L66,35,1,3688,86
546,2,2,L11,18,1,1547,301
546,2,32,L11,87,2,5281,311
546,3,82,L18,314,1,6466,148
546,2,32,L11,89,2,6116,313
546,3,80,L18,314,1,9000,150
546,2,32,L11,92,2,7168,304
546,3,77,L18,314,1,10163,141
546,2,32,L11,94,2,8108,312
546,3,76,L18,314,1,10418,149
546,2,32,L11,98,2,9261,368
546,3,303,L18,314,1,12474,205
546,2,2,L12,144,2,9000,307
546,3,111,L7,1328,2,4013,6
546,2,2,L12,151,2,11496,361
546,3,172,L7,1328,2,6025,60
546,2,2,L12,18,2,2384,301
546,2,32,L12,87,1,5281,311
546,2,32,L12,89,1,6116,313
546,3,111,L18,319,2,3560,156
546,3,111,L36,319,2,2328,156
546,2,2,L17,262,1,4163,475
546,3,1681,L7,1345,1,3100,174
546,2,2,L17,18,1,2446,301
546,3,1681,L9,1345,2,3098,174
546,2,32,L6,387,2,5598,304
546,3,369,L7,1345,1,8872,0
546,2,2,L6,18,1,2788,301
546,2,2,L6,1647,1,9514,301
546,3,1656,L9,1328,1,8306,0
546,2,32,L6,388,2,6553,304
546,3,388,L9,1345,2,8635,0
546,2,506,L33,89,1,4979,332
576,2,1694,L7,364,2,2020,0
576,3,364,L6,7,1,12745,0
576,2,1694,L7,1698,2,4630,0
576,3,369,L6,7,1,9780,0
576,2,1678,L9,34,2,7583,218
576,3,5,L1,7,1,1452,148
576,2,1678,L9,180,2,7082,157
576,3,18,L1,27,2,6239,237
