cycle,pduzone,w_people,w_time,traf_del,pass_del,sign_del
0,1,3,0,0.0,0.0,0.0
0,4,1,0,0.0,0.0,0.0
0,3,0,0,0.0,0.0,0.0
0,2,1,0,0.0,0.0,0.0
0,5,0,0,0.0,0.0,0.0
0,6,0,0,0.0,0.0,0.0
0,7,0,0,0.0,0.0,0.0
0,12,0,0,0.0,0.0,0.0
0,11,1,0,0.0,0.0,0.0
0,10,2,0,0.0,0.0,0.0
0,22,4,0,0.0,0.0,0.0
0,21,2,0,0.0,0.0,0.0
0,27,0,0,0.0,0.0,0.0
0,24,0,0,0.0,0.0,0.0
0,23,3,0,0.0,0.0,0.0
0,13,0,0,0.0,0.0,0.0
0,9,0,0,0.0,0.0,0.0
0,17,0,0,0.0,0.0,0.0
0,8,0,0,0.0,0.0,0.0
0,14,0,0,0.0,0.0,0.0
0,20,0,0,0.0,0.0,0.0
0,26,1,0,0.0,0.0,0.0
0,25,1,0,0.0,0.0,0.0
0,18,1,0,0.0,0.0,0.0
0,19,0,0,0.0,0.0,0.0
0,16,0,0,0.0,0.0,0.0
0,15,0,0,0.0,0.0,0.0
60,1,2,0,434.99999999999994,10.0,0.0
60,4,1,0,40.0,0.0,0.0
60,3,0,0,83.33333333333336,0.0,0.0
60,2,2,0,100.0,10.0,0.0
60,5,0,0,0.0,0.0,0.0
60,6,0,0,620.0,0.0,210.0
60,7,0,0,1473.3333333333353,10.0,90.0
60,12,0,0,45.0,0.0,0.0
60,11,1,0,26.666666666666664,10.0,60.0
60,10,1,0,151.66666666666666,0.0,120.0
60,22,5,0,0.0,10.0,0.0
60,21,4,0,69.99999999999999,10.0,0.0
60,27,0,0,40.0,0.0,0.0
60,24,0,0,0.0,0.0,0.0
60,23,2,0,75.0,20.0,0.0
60,13,0,0,58.33333333333332,0.0,0.0
60,9,1,0,35.0,0.0,0.0
60,17,0,0,0.0,0.0,0.0
60,8,5,0,371.66666666666674,0.0,0.0
60,14,0,0,60.0,0.0,0.0
60,20,0,0,75.0,0.0,0.0
60,26,3,0,85.0,5.0,0.0
60,25,2,0,65.0,20.0,0.0
60,18,0,0,254.99999999999994,10.0,30.0
60,19,0,0,10.0,0.0,0.0
60,16,1,0,0.0,0.0,0.0
60,15,0,0,20.0,0.0,0.0
120,1,1,0,545.0,20.0,0.0
120,4,2,0,40.0,0.0,0.0
120,3,0,0,385.00000000000006,0.0,0.0
120,2,4,0,215.0,30.0,0.0
120,5,0,0,45.0,10.0,0.0
120,6,0,0,954.9999999999993,0.0,540.0
120,7,0,0,2253.3333333333353,10.0,120.0
120,12,0,0,485.0000000000002,0.0,0.0
120,11,1,0,118.33333333333336,10.0,90.0
120,10,0,0,585.0000000000002,0.0,300.0
120,22,7,0,45.0,10.0,0.0
120,21,4,0,328.33333333333337,10.0,0.0
120,27,1,0,130.0,0.0,0.0
120,24,0,0,31.666666666666664,0.0,0.0
120,23,2,0,174.99999999999994,30.0,0.0
120,13,0,0,133.33333333333334,0.0,0.0
120,9,3,0,35.0,0.0,0.0
120,17,0,0,0.0,0.0,0.0
120,8,4,0,596.6666666666665,30.0,0.0
120,14,0,0,140.0,0.0,0.0
120,20,0,0,230.0,0.0,0.0
120,26,5,0,270.0,25.0,0.0
120,25,2,0,169.99999999999997,30.0,0.0
120,18,1,0,441.6666666666668,10.0,90.0
120,19,0,0,45.0,0.0,0.0
120,16,4,0,406.6666666666668,10.0,120.0
120,15,0,0,153.33333333333334,0.0,0.0
180,1,1,0,615.0,30.0,0.0
180,4,4,0,40.0,0.0,0.0
180,3,0,0,786.6666666666661,0.0,0.0
180,2,8,0,295.0,30.0,0.0
180,5,1,0,95.0,10.0,0.0
180,6,1,0,1510.0000000000016,15.0,750.0
180,7,0,0,3204.9999999999923,10.0,240.0
180,12,0,0,918.333333333332,0.0,0.0
180,11,1,0,296.66666666666663,10.0,120.0
180,10,1,0,799.9999999999997,10.0,360.0
180,22,0,0,75.0,90.0,0.0
180,21,4,0,518.3333333333336,20.0,0.0
