cycle,ind,origin,destin,bttype,bl,dir,dist,walk,wtt,tpt
120,9470,2,2,1,L2,2,296,919,150,90
240,23767,10,9,1,L36,1,5487,248,50,1450
300,24631,10,1,1,L4,2,3129,1254,120,1080
300,95342,26,25,1,L11,2,2291,0,790,960
360,63831,21,21,1,L21,1,1611,382,130,600
420,7451,1,24,1,L66,1,9634,0,0,3620
420,71618,23,1,1,L5,2,9220,0,0,2550
420,69944,22,11,2,L30,1,5854,4647,0,1490
420,69944,1,21,3,L10,1,8256,6043,690,1670
480,47938,11,11,2,L30,1,3524,4314,710,780
480,47938,7,5,3,L9,1,3412,1944,1280,1670
480,90731,26,7,2,L11,1,9126,2789,250,2920
480,90731,6,6,3,L6,1,834,9186,40,1240
480,95569,26,26,1,L21,1,3169,0,960,1150
480,95702,26,26,1,L21,1,1974,49,220,690
480,9357,2,1,1,L7,2,2460,185,2670,680
480,18454,3,2,2,L2,1,2662,4425,240,1900
480,18454,2,7,3,L9,2,6474,2314,90,2480
540,38106,9,1,1,L4,2,5997,628,200,2210
540,90800,25,6,1,L11,1,11257,859,130,3490
540,800,1,6,1,L10,1,2838,395,10,650
540,59178,21,7,2,L10,2,6346,2514,500,2290
540,59178,6,16,3,L17,1,2616,5807,650,820
540,1206,1,8,1,L7,2,2020,0,670,620
540,65742,21,21,2,L9,1,1514,6625,420,640
540,65742,21,13,3,L21,2,5867,1490,320,1810
540,25945,12,7,1,L13,1,917,617,10,230
540,98569,23,21,1,L13,1,2951,598,10,850
540,60832,21,6,1,L9,1,6262,395,810,2470
540,36593,8,26,1,L20,1,12106,673,0,2710
540,77710,24,27,2,L22,2,779,6577,80,130
540,77710,21,26,3,L21,2,5669,1364,10,1300
540,86817,25,7,2,L18,1,9557,3374,70,2590
540,86817,1,27,3,L10,1,6556,8893,260,1070
540,697,1,6,2,L10,1,2838,602,10,650
540,697,6,6,3,L9,1,1000,1806,220,240
540,85888,25,9,1,L18,1,13617,0,70,4090
540,91787,26,26,2,L11,1,1124,10635,10,370
540,91787,26,9,3,L18,1,11214,1337,390,3390
540,22890,4,20,2,L33,1,3969,3811,200,830
540,22890,20,25,3,L18,2,4500,3890,2960,1370
600,78208,23,27,2,L27,2,2606,6102,230,940
600,78208,21,26,3,L21,2,6817,1768,1450,1620
600,65899,21,26,1,L21,2,9370,557,180,2460
600,76838,23,27,2,L5,2,2606,1452,600,980
600,76838,27,21,3,L21,1,949,2080,430,170
600,18955,3,2,2,L2,1,2308,7284,620,1520
600,18955,2,27,3,L9,2,9342,2022,90,3560
600,18899,3,3,2,L2,2,1284,6853,380,780
600,18899,1,21,3,L10,1,8256,1739,520,2930
600,93770,26,7,2,L18,1,7637,4438,70,1990
600,93770,21,21,3,L10,1,1375,8284,260,1690
600,10247,2,16,2,L17,1,1118,6320,1290,170
600,10247,2,8,3,L7,2,5720,850,1210,1940
600,68351,22,6,1,L3,2,7569,1124,1710,2410
600,83786,24,27,2,L5,2,1276,6423,0,140
600,83786,21,26,3,L21,2,9561,2872,2480,2130
600,64450,27,24,1,L66,1,2809,1386,800,960
600,29271,8,8,1,L6,2,2139,218,30,540
600,10405,2,8,1,L7,2,4966,281,1870,1710
660,60661,27,27,2,L5,2,2231,7562,140,460
660,60661,21,5,3,L9,1,7968,1914,1260,3090
660,13184,2,21,1,L9,2,10066,966,1630,3920
660,63675,27,27,2,L5,2,1524,3567,20,220
660,63675,21,21,3,L9,2,994,1205,150,360
660,98713,27,27,2,L14,2,2963,1761,470,1030
660,98713,27,21,3,L9,2,1390,2875,690,360
660,56078,19,19,1,L16,1,924,353,80,100
660,29728,8,8,2,L29,2,1978,1744,620,510
660,29728,8,8,3,L20,1,2628,1978,190,660
660,94112,26,1,2,L20,2,9021,6603,260,2450
660,94112,6,22,3,L16,1,5078,9565,1270,2260
660,45607,10,6,2,L13,2,6389,4987,150,1470
660,45607,6,22,3,L16,1,5078,3639,610,1610
660,81855,27,7,2,L14,2,7460,6355,240,2420
660,81855,6,19,3,L441,1,5840,6852,2010,1570
660,28660,8,1,2,L20,1,6651,4719,230,1620
660,28660,1,5,3,L4,1,3960,4154,10,1390
660,48420,11,11,2,L30,1,3524,6595,710,780
660,48420,12,8,3,L9,1,9751,1465,1280,3490
660,17341,3,1,1,L2,2,2372,628,1090,2280
660,94696,26,7,2,L18,1,6492,5594,100,1560
660,94696,7,24,3,L27,1,6778,8222,80,1650
660,23988,5,21,1,L9,2,8850,917,1000,3590
660,81872,23,21,2,L13,1,1622,8237,70,680
660,81872,21,20,3,L21,2,10588,2880,2330,2730
660,86614,26,20,1,L21,2,3730,500,190,1420
660,14271,2,7,2,L9,2,6351,5567,60,2230
660,14271,6,22,3,L16,1,6197,4481,540,1890
660,10927,2,16,2,L17,1,1118,3416,480,180
660,10927,2,10,3,L7,1,3803,1244,390,1330
660,5002,1,21,1,L10,1,6881,529,10,2380
720,48544,11,11,2,L30,1,1645,6721,110,140
720,48544,6,8,3,L6,2,11726,1116,1130,4650
720,20962,4,8,1,L6,2,6488,276,570,2460
720,41129,9,10,2,L4,2,3804,7038,0,1320
720,41129,6,19,3,L441,1,6406,4641,3520,1800
720,76629,23,21,1,L13,1,3774,0,40,1210
720,64219,27,23,1,L27,1,2582,164,850,1010
720,75729,23,9,1,L13,1,14751,809,670,6030
720,99099,27,23,1,L27,1,2361,19,370,980
720,77316,23,27,2,L13,1,4588,2725,80,1620
720,77316,27,24,3,L66,1,3764,3401,290,1280
720,42264,9,10,2,L18,2,2298,7914,720,600
720,42264,10,21,3,L9,2,8384,3017,1460,3540
720,8546,1,7,2,L9,2,6656,8693,1100,2390
720,8546,7,26,3,L11,2,9726,3883,260,2590
720,14023,2,3,2,L2,2,2758,8022,150,1610
720,14023,1,22,3,L10,1,11819,3056,520,4070
720,64425,21,6,2,L9,1,6752,7999,480,2490
720,64425,1,24,3,L66,1,10251,6211,320,3100
720,2788,7,6,2,L11,1,1547,3407,0,500
720,2788,6,10,3,L44,1,2839,2587,410,700
720,29068,8,6,1,L6,1,8779,1085,80,2730
720,45752,11,10,2,L15,2,5547,8314,470,1720
720,45752,18,23,3,L13,2,14980,1795,790,4050
720,6288,1,6,2,L19,1,3046,7391,50,750
720,6288,6,23,3,L13,2,7948,3270,820,3010
720,29908,8,9,1,L7,1,11998,0,0,4060
720,9489,2,2,1,L2,2,296,304,190,280
720,66983,22,1,1,L3,2,8650,697,890,3180
720,46981,11,22,2,L30,2,1383,6390,160,390
720,46981,22,1,3,L3,2,8650,2951,1910,2810
720,64129,21,21,1,L21,2,1752,451,80,420
720,2150,1,9,1,L4,1,6186,614,60,2260
720,40325,9,5,2,L4,2,1866,7192,400,620
720,40325,5,8,3,L9,1,7596,2151,570,2560
720,7161,1,6,2,L66,1,2838,7311,180,780
720,7161,6,23,3,L13,2,8187,3267,2460,3160
780,67307,22,2,1,L9,1,14494,202,900,5740
780,43717,10,6,2,L1,1,2056,4060,130,990
780,43717,6,2,3,L9,1,5889,2729,0,1920
780,74209,23,23,2,L27,1,1776,7974,20,380
780,74209,21,5,3,L9,1,7312,2653,330,4180
780,38122,9,1,1,L4,2,6644,529,110,2430
780,38180,9,1,1,L4,2,5657,45,60,1880
780,5550,1,6,2,L16,1,3045,7420,0,660
780,5550,7,22,3,L9,2,8390,2621,1360,3520
780,88149,26,25,1,L20,1,114,232,10,160
780,93537,26,21,2,L21,1,8048,1747,70,2140
780,93537,21,21,3,L6,1,1704,7961,350,610
780,79080,23,21,2,L13,1,3569,9090,70,1290
780,79080,6,1,3,L9,1,6278,7072,1100,4310
780,25722,7,6,2,L10,1,2581,4058,10,650
780,25722,7,1,3,L9,1,7203,2030,220,2290
780,43876,10,10,2,L36,2,2912,4798,80,780
780,43876,6,1,3,L9,1,6278,4558,40,1670
780,38047,9,5,2,L4,2,1866,3497,190,660
780,38047,5,1,3,L9,1,3466,1931,1100,1220
780,84060,25,26,2,L11,1,932,8030,120,230
780,84060,25,1,3,L20,2,9662,977,2020,2630
780,67885,22,1,2,L16,2,6656,1664,1620,2310
780,67885,1,3,3,L2,1,1680,5967,2500,1040
780,54458,16,7,1,L17,2,7683,728,1080,2210
780,66207,21,21,1,L9,1,2224,1061,60,830
780,47935,11,7,2,L23,2,2714,2475,450,1210
780,47935,7,5,3,L9,1,3412,2497,700,950
780,5721,1,6,2,L1,1,2596,4881,80,980
780,5721,7,22,3,L23,1,5425,3121,4690,1200
780,71802,23,1,1,L9,1,14895,905,760,5590
780,35347,8,7,2,L6,1,6407,8106,260,2150
780,35347,1,24,3,L66,1,9313,5106,0,3360
780,35502,8,7,2,L9,2,7985,6855,150,2740
780,35502,6,24,3,L66,1,7509,5239,770,2710
780,7149,1,7,2,L9,2,7118,6855,60,2230
780,7149,6,24,3,L66,1,7509,4377,770,2710
780,64809,21,11,2,L3,2,3498,6126,3660,1080
780,64809,1,24,3,L66,1,9313,6719,210,2020
780,67094,23,1,1,L5,2,10372,582,0,3460
780,67118,22,23,2,L9,1,1344,8234,600,290
780,67118,23,1,3,L5,2,10372,1500,910,3460
780,51035,12,1,1,L5,2,4726,628,50,1610
780,90302,26,27,2,L21,1,6582,7227,130,1950
780,90302,1,7,3,L14,1,1221,6859,730,4870
780,25304,6,22,1,L23,1,4660,0,950,1330
780,75798,24,7,2,L22,2,5255,5260,80,1590
780,75798,7,10,3,L18,1,6398,5895,230,2220
780,2053,7,6,2,L11,1,1547,3671,20,500
780,2053,6,5,3,L9,1,3217,2406,1240,1220
840,49898,11,11,2,L30,1,1879,5682,530,360
840,49898,7,24,3,L22,1,6754,3430,20,1500
840,95282,26,26,1,L21,1,2268,118,0,630
840,58525,21,1,2,L10,2,7961,1837,40,2810
840,58525,1,3,3,L2,1,1834,6598,2380,1450
840,19521,7,6,2,L17,1,2030,8127,0,480
840,19521,7,24,3,L22,1,6731,2512,5290,2140
840,49702,11,22,1,L6,1,4101,0,360,1560
840,76955,23,22,1,L13,2,1496,198,90,700
840,76046,23,12,1,L27,2,5687,641,90,1910
840,27473,8,7,2,L6,1,8794,2392,240,3240
840,27473,1,2,3,L2,1,2055,4852,1150,1630
840,22891,4,26,1,L20,1,7887,142,0,2060
840,16594,2,3,2,L2,2,1879,7879,140,1410
840,16594,7,26,3,L11,2,8316,2088,60,2260
840,63740,21,21,1,L6,1,969,858,90,210
840,3296,4,1,2,L24,2,558,2402,40,200
840,3296,7,13,3,L11,2,4573,2606,40,660
840,66727,22,1,1,L16,2,7435,1527,340,2460
840,71833,23,1,1,L10,2,10053,1769,470,3560
840,58163,21,1,1,L10,2,8483,959,240,3190
840,67281,22,7,2,L3,2,7778,1670,2090,2520
840,67281,6,2,3,L28,1,2007,6553,1300,530
840,58726,21,7,2,L10,2,7258,1713,240,2530
840,58726,6,2,3,L28,1,2007,6068,140,530
840,67269,22,7,2,L16,2,7241,1713,510,2300
840,67269,6,2,3,L28,1,2007,6429,100,530
840,38692,9,6,2,L4,2,4568,1212,190,1520
840,38692,6,2,3,L28,1,2007,4141,1800,530
840,46033,10,6,2,L1,1,2056,9354,120,1220
840,46033,7,26,3,L11,2,10291,2519,490,2850
840,18073,3,3,2,L2,2,1284,5517,140,810
840,18073,1,9,3,L4,1,6186,1295,100,2450
840,21179,4,7,2,L6,1,2230,4155,300,780
840,21179,1,10,3,L15,1,5074,2124,1720,1390
900,48229,10,6,2,L1,1,3029,5595,20,1700
900,48229,6,8,3,L9,1,9102,3104,0,3080
900,69575,22,6,2,L16,2,5359,3449,1540,1440
900,69575,6,12,3,L19,1,4151,5594,410,890
900,25067,6,13,2,L12,1,4300,5013,40,1410
900,25067,13,8,3,L20,2,5619,2965,2060,1380
900,95877,26,26,1,L11,1,1292,333,10,110
900,51987,13,26,1,L20,1,5009,544,140,1200
900,11543,2,3,2,L2,2,1879,3729,680,2070
900,11543,7,11,3,L6,1,5402,1866,580,2210
900,9654,2,6,2,L17,2,1672,2173,1110,350
900,9654,6,5,3,L4,1,1885,1366,790,900
900,47297,11,7,2,L1,2,2844,2366,90,1120
900,47297,7,2,3,L17,1,2798,3734,1110,840
900,72604,23,2,1,L9,1,13118,844,480,5080
900,47272,11,11,2,L30,1,3142,4579,300,1770
900,47272,21,2,3,L9,1,11213,3342,140,2750
900,47106,11,6,2,L23,2,2714,4055,1050,720
900,47106,7,2,3,L9,1,6478,2706,650,2540
900,83896,24,27,2,L66,2,2194,4537,100,710
900,83896,21,26,3,L21,2,7799,3540,1840,1160
900,10286,2,1,2,L2,2,2766,5214,1880,2690
900,10286,1,8,3,L20,2,4819,3258,1030,1220
900,12527,16,7,2,L17,2,3768,6352,1340,1130
900,12527,1,20,3,L24,1,5735,3653,3820,1140
900,73965,23,1,2,L5,2,10372,1183,600,3460
900,73965,1,4,3,L35,1,1949,8278,770,200
900,267,1,2,1,L7,1,3066,584,2440,800
900,28875,8,7,2,L6,1,8794,3217,30,3120
900,28875,1,10,3,L4,1,3472,4626,40,1300
900,36497,8,25,1,L20,1,13807,1319,280,3620
900,20970,4,8,1,L20,2,5233,396,3200,1320
900,46204,10,21,2,L13,2,11669,8922,390,4050
900,46204,21,26,3,L21,2,8306,8454,440,2040
900,77961,23,27,2,L5,2,3521,6066,1480,1300
900,77961,21,26,3,L21,2,8306,3787,1920,1620
900,888,1,8,1,L9,1,4130,595,1370,1410
900,79246,24,27,2,L22,2,2548,7967,510,750
900,79246,6,2,3,L9,1,5889,6522,260,4270
900,88724,26,20,2,L18,1,2465,4479,90,750
900,88724,20,1,3,L19,2,5678,2675,1230,2540
900,30733,8,1,2,L20,1,6036,6254,70,1340
900,30733,5,5,3,L4,1,1374,7987,100,1910
900,47992,11,12,1,L30,1,2643,610,490,550
900,67020,22,1,1,L16,2,7435,229,290,2620
900,62776,21,12,2,L10,2,3757,2717,240,1290
900,62776,12,11,3,L30,2,5326,3695,1080,1510
900,30105,8,1,2,L20,1,6651,6151,420,1650
900,30105,6,9,3,L4,1,3365,6134,640,2010
900,97394,27,26,2,L21,2,3586,9516,530,750
900,97394,1,8,3,L20,2,6222,8312,2730,4320
900,57961,21,1,1,L9,1,11434,325,920,4420
900,52711,16,16,2,L262,2,1189,2365,10,250
900,52711,2,1,3,L9,1,1757,1519,320,560
900,90483,26,4,1,L20,2,8309,32,30,2330
960,78135,23,21,2,L10,2,2092,8208,1070,490
960,78135,21,26,3,L21,2,9646,2152,1650,2210
960,13020,2,3,2,L2,2,2758,5526,1030,2320
960,13020,7,21,3,L6,1,7005,3196,580,2700
960,49468,10,6,2,L1,1,3029,5016,70,1480
960,49468,7,21,3,L6,1,7005,5101,660,2020
960,27183,8,1,2,L20,1,7166,4479,420,1650
960,27183,1,2,3,L2,1,3787,3657,160,2620
960,84300,25,7,2,L11,1,9778,3951,0,2900
960,84300,1,2,3,L2,1,3787,8891,200,2350
960,29260,8,8,1,L9,2,2906,299,140,1160
960,60957,21,8,1,L9,1,17145,0,810,6520
960,94503,26,21,1,L21,1,5705,461,30,1310
960,28703,8,7,2,L6,1,5371,4363,80,1870
960,28703,1,5,3,L4,1,4616,4960,40,1750
960,8438,4,1,2,L33,2,558,7467,60,180
960,8438,7,26,3,L11,2,9726,2398,40,2270
960,48942,11,6,2,L16,2,2385,1710,100,750
960,48942,1,11,3,L3,1,5446,5096,60,440
960,60673,22,11,2,L30,1,5854,5074,40,1450
960,60673,21,5,3,L9,1,8472,1651,970,1940
960,81421,24,12,2,L66,2,6068,2651,100,2240
960,81421,11,11,3,L30,2,4558,6167,540,1540
960,2017,1,5,1,L7,1,3335,211,2440,1390
960,2543,1,6,2,L5,1,2838,1535,30,510
960,2543,6,6,3,L13,1,1538,2906,540,380
960,27114,8,2,2,L7,1,3547,3778,320,1190
960,27114,2,1,3,L2,2,3424,3539,1040,3120
960,38846,9,6,2,L4,2,4194,1158,1980,1580
960,38846,6,2,3,L262,1,1993,3773,130,200
960,28455,8,4,1,L6,1,4578,299,610,1490
960,48070,6,6,2,L1,1,4684,5644,90,2420
960,48070,12,8,3,L9,1,9751,1082,450,2840
960,51345,6,13,2,L19,1,2648,5646,530,680
960,51345,1,8,3,L20,2,7465,3549,4490,2550
960,10099,2,1,2,L2,2,3424,4476,1480,3090
960,10099,1,8,3,L20,2,7465,3723,1030,2050
960,10703,2,6,2,L261,2,1237,3723,280,310
960,10703,6,9,3,L4,1,3780,1089,110,1570
960,79919,24,7,1,L66,2,9389,412,20,3460
1020,49469,11,6,2,L16,2,2914,3903,430,750
1020,49469,1,27,3,L14,1,6937,4515,1260,1170
1020,26892,8,1,1,L6,1,5991,99,610,1830
1020,9650,2,5,1,L7,1,3370,733,60,1210
1020,52455,15,7,2,L6,1,5150,7207,250,1880
1020,52455,7,16,3,L17,1,8379,4671,1210,2160
1020,78970,23,27,2,L13,1,4383,6344,150,1340
1020,78970,27,1,3,L66,2,6536,3135,130,2680
1020,63143,21,12,1,L9,1,3970,66,70,1250
1020,82148,24,27,2,L66,2,1734,3090,220,710
1020,82148,27,21,3,L21,1,3229,1565,2350,1090
1020,9851,16,3,2,L2,2,3227,2893,280,2470
1020,9851,5,10,3,L4,2,2235,2359,50,3970
1020,13080,2,3,2,L2,2,2404,5825,680,2070
1020,13080,1,21,3,L3,1,7395,2691,1370,2690
1020,3864,1,21,1,L3,1,7395,559,60,2550
1020,29117,8,18,2,L7,1,14435,5791,50,5260
1020,29117,18,7,3,L18,2,8329,12030,70,2690
1020,32420,8,7,2,L6,1,5371,8425,680,2050
1020,32420,7,16,3,L17,1,8858,5371,1210,2350
1020,18529,3,1,2,L2,2,1605,7917,150,820
1020,18529,7,16,3,L17,1,8858,925,1170,2350
1020,65974,21,6,2,L9,1,6262,9241,500,2460
1020,65974,7,26,3,L11,2,10291,5222,540,2800
1020,52022,12,20,2,L19,1,4496,1394,80,1270
1020,52022,20,20,3,L21,1,726,4677,30,130
1020,63813,21,21,1,L3,1,941,200,4260,280
1020,84633,25,7,2,L18,1,9668,4487,70,2880
1020,84633,21,2,3,L9,1,10026,6827,710,2680
1020,86445,25,7,2,L18,1,10481,4037,0,3130
1020,86445,7,2,3,L9,1,6313,9670,160,2450
1020,44181,10,6,2,L1,2,2830,4433,70,710
1020,44181,6,2,3,L9,1,4870,3389,710,2450
1020,212,1,6,2,L3,1,3045,2705,60,620
1020,212,7,2,3,L9,1,5795,2305,220,1840
1020,45142,10,6,2,L36,2,3547,3914,80,1210
1020,45142,6,11,3,L16,1,3240,4432,2840,1050
1020,71108,22,6,2,L16,2,6390,5452,3650,1730
1020,71108,1,27,3,L5,1,7718,7646,1460,1360
1020,20887,4,8,1,L20,2,4278,542,100,920
1020,11479,2,6,2,L26,2,1237,3331,160,480
1020,11479,6,10,3,L441,1,2839,1999,290,690
1020,76184,23,12,1,L5,2,5493,45,410,1860
1020,32289,8,26,1,L20,1,16307,660,450,4240
1020,18279,3,3,2,L2,2,939,4399,140,810
1020,18279,1,11,3,L16,1,5472,1315,2500,1850
1020,9481,2,6,2,L28,2,1451,3360,540,520
1020,9481,6,2,3,L9,1,4951,1879,440,2030
1020,82441,23,21,1,L13,1,2859,457,140,1020
1020,37655,8,1,2,L20,1,5458,7959,70,1180
1020,37655,6,27,3,L14,1,6247,7215,2600,2710
1020,26786,8,7,1,L6,1,7022,395,180,2780
1020,42359,9,6,2,L4,2,4568,6936,400,1480
1020,42359,1,27,3,L5,1,7975,6488,3460,1830
1020,24740,7,7,2,L12,1,2724,2622,40,810
1020,24740,16,2,3,L2,2,1009,2974,1100,4640
1080,53412,16,3,2,L2,2,3413,5046,280,2470
1080,53412,7,11,3,L16,1,5546,4059,2500,1990
1080,70262,22,6,2,L16,2,6390,6115,1710,1870
1080,70262,1,27,3,L14,1,8448,7911,1260,1820
1080,48121,11,6,2,L23,2,2161,6636,170,400
1080,48121,12,8,3,L9,1,12250,1768,650,4270
1080,48247,10,6,2,L1,1,3029,6906,60,1850
1080,48247,6,8,3,L9,1,10408,3682,450,3730
1080,55879,19,6,2,L44,2,6777,7294,1850,1950
1080,55879,6,8,3,L9,1,10408,7893,360,3730
1080,53172,2,8,1,L9,1,5887,733,160,1730
1080,76224,23,12,1,L5,2,6233,0,1470,2270
1080,78852,24,27,2,L66,2,4278,7894,1120,1500
1080,78852,27,2,3,L9,1,10335,3389,350,4390
1080,46951,6,6,2,L1,2,1757,5335,450,330
1080,46951,7,2,3,L9,1,6814,2012,710,2870
1080,67389,22,6,2,L16,2,5359,4504,940,1440
1080,67389,7,2,3,L9,1,6814,4586,310,2870
1080,51567,12,7,2,L22,2,3537,8810,300,1220
1080,51567,6,16,3,L17,1,10212,4333,2350,2310
1080,11548,16,3,2,L2,2,3227,4792,150,2490
1080,11548,6,10,3,L1,1,2219,3772,60,1700
1080,11226,2,16,2,L2,1,2010,2306,20,1290
1080,11226,16,6,3,L17,2,2139,1705,80,640
1080,85033,25,4,1,L20,2,10098,862,220,3040
1080,12064,2,3,2,L2,2,2100,4354,190,1850
1080,12064,1,12,3,L14,1,6203,2282,180,1660
1080,79143,24,27,2,L66,2,4278,8357,3520,1500
1080,79143,27,1,3,L9,1,10724,3641,350,4530
1080,66659,22,6,2,L16,2,4580,5798,470,1310
1080,66659,7,1,3,L9,1,7203,4280,310,3010
1080,84197,25,6,2,L11,1,11257,4141,0,3400
1080,84197,6,1,3,L9,1,6278,9964,1100,2400
1080,20575,4,6,2,L6,1,4201,4155,150,1460
1080,20575,6,1,3,L9,1,6278,3198,1090,2400
1080,43623,10,10,2,L18,2,1293,4126,540,380
1080,43623,5,1,3,L9,1,4610,1063,470,1910
1080,63903,21,21,1,L21,2,1151,966,160,180
1080,9774,2,16,2,L2,1,2668,2400,20,1290
1080,9774,16,6,3,L17,2,2861,1927,80,760
1080,87903,25,26,1,L11,1,576,497,100,270
1080,10865,2,9,1,L7,1,6018,504,60,2130
1080,19319,3,3,2,L2,2,1284,7167,1540,1210
1080,19319,1,22,3,L3,1,9589,1420,1370,3520
1080,14348,2,6,2,L17,2,1672,7395,1710,350
1080,14348,6,22,3,L3,1,7785,1530,1020,2760
1080,1089,1,8,1,L9,1,5106,43,990,1860
1080,71815,23,1,1,L9,1,15479,334,570,5890
1080,43281,9,10,2,L36,2,1988,10779,190,390
1080,43281,10,20,3,L18,2,12709,2160,2120,3770
1080,16714,2,6,2,L17,2,1672,7748,1710,350
1080,16714,6,20,3,L18,2,8276,1408,1430,2380
1080,50549,10,6,2,L1,2,3995,8002,0,1250
1080,50549,7,20,3,L18,2,7740,3643,490,1730
1080,6251,1,23,1,L5,1,9102,239,30,2840
1080,24832,6,7,1,L4,2,2840,1178,170,930
1080,39332,9,10,2,L18,2,2113,1797,260,650
1080,39332,6,5,3,L9,1,2812,3684,160,630
1080,67093,22,1,1,L16,2,8062,529,180,2760
1080,46947,11,1,1,L16,2,4990,45,60,1680
1080,77582,23,21,2,L6,2,1100,1655,460,490
1080,77582,21,27,3,L21,2,1824,2016,410,380
1080,52757,16,2,1,L2,2,1348,724,160,990
1080,1673,1,6,2,L19,1,3046,6216,260,750
1080,1673,6,9,3,L38,1,7459,2350,1990,1770
1080,54431,16,16,2,L17,2,4601,2037,580,1040
1080,54431,2,2,3,L7,2,1368,4944,320,430
1140,77084,23,23,1,L5,1,345,655,20,7800
1140,51552,12,7,2,L66,2,3501,3944,70,1130
1140,51552,1,11,3,L16,1,5803,3871,440,1430
1140,38361,9,9,2,L38,2,2138,6789,2270,340
1140,38361,10,1,3,L7,2,8135,2228,120,3380
1140,14197,2,3,2,L2,2,2404,7073,140,1410
1140,14197,1,22,3,L16,1,8211,2549,2500,2710
1140,34437,8,1,2,L20,1,6651,7607,590,1480
1140,34437,1,22,3,L16,1,8211,3763,1980,2710
1140,49775,11,11,2,L30,2,1607,4645,700,300
1140,49775,22,22,3,L16,1,1329,2186,710,1450
1140,72781,23,1,2,L10,2,10053,2718,200,3590
1140,72781,1,2,3,L2,1,2055,9000,140,1630
1140,27421,8,1,2,L20,1,6651,3616,610,1600
1140,27421,1,2,3,L2,1,2055,4604,1720,1630
1140,96921,27,1,2,L14,2,6511,2949,0,2340
1140,96921,1,2,3,L2,1,2055,6167,50,1370
1140,46914,11,1,1,L1,2,4817,805,100,2470
1140,69914,22,7,2,L16,2,5954,6310,1540,1870
1140,69914,6,21,3,L10,1,6068,5679,1180,2200
1140,41306,10,6,2,L36,2,3547,6431,2980,1310
1140,41306,6,21,3,L10,1,6068,4621,2910,1990
1140,61071,21,8,1,L9,1,13569,0,750,5440
1140,90694,26,1,2,L20,2,7259,2359,0,1880
1140,90694,1,6,3,L15,1,4481,6394,90,670
1140,99053,27,27,2,L14,2,3513,3255,80,520
1140,99053,1,23,3,L5,1,10053,7498,2460,1390
1140,86037,25,6,2,L11,1,10909,6894,0,3400
1140,86037,6,9,3,L38,1,9349,9477,2000,2060
1140,75260,23,6,2,L13,1,8852,7361,40,3440
1140,75260,6,9,3,L38,1,9349,7404,120,2060
1140,95465,26,26,1,L21,1,2843,213,310,1180
1140,96079,26,26,1,L21,1,2627,34,70,820
1140,23107,5,1,1,L7,2,5174,962,40,2050
1140,77375,23,24,1,L27,2,1583,0,80,830
1140,76214,23,12,1,L13,1,4761,265,60,1490
1140,82584,24,27,2,L66,2,4738,3590,400,1500
1140,82584,1,23,3,L5,1,10693,8652,80,1370
1140,55554,18,7,2,L18,2,8519,5476,3780,2470
1140,55554,6,27,3,L66,1,5817,5693,420,2080
1140,71258,22,11,2,L6,2,5625,4266,460,2040
1140,71258,1,27,3,L66,1,7621,8711,710,1340
1140,32468,8,7,2,L6,1,6407,13348,340,2210
1140,32468,16,16,3,L17,1,9880,5982,190,3620
1140,1955,1,6,2,L14,1,2839,4727,150,700
1140,1955,26,10,3,L18,1,15201,7936,200,1710
1140,94092,26,21,2,L21,1,8253,3058,0,2570
1140,94092,21,22,3,L6,1,3280,8184,250,1150
1140,41422,9,6,2,L4,2,3921,6559,1590,1370
1140,41422,1,21,3,L10,1,8256,5867,40,2180
1140,77144,23,21,2,L10,2,4260,2408,590,1320
1140,77144,27,24,3,L43,1,2225,3479,1950,720
1140,75687,23,23,2,L5,2,915,7831,280,320
1140,75687,23,10,3,L13,1,15110,1918,610,6380
1140,13955,16,3,2,L2,2,3227,5973,150,2490
1140,13955,6,22,3,L16,1,5078,2299,320,2230
1140,43322,9,10,2,L4,2,2528,10550,60,630
1140,43322,10,26,3,L18,2,10483,2635,1890,3250
1140,78748,23,27,1,L27,2,1729,155,110,320
1140,32463,8,7,2,L6,1,8215,13487,100,2630
1140,32463,16,16,3,L17,1,9880,3779,1210,3710
1140,44976,9,9,1,L18,1,2673,750,150,300
1140,15172,2,6,2,L17,2,1672,7384,150,340
1140,15172,6,23,3,L10,1,8079,2451,710,2320
1140,41772,9,6,2,L4,2,3210,5315,630,1130
1140,41772,1,22,3,L16,1,7340,5207,670,1710
1200,43554,9,6,2,L38,2,4734,5984,210,1540
1200,43554,6,27,3,L66,1,6368,4958,120,2360
1200,88475,25,7,2,L18,1,9963,4504,0,2840
1200,88475,7,27,3,L66,1,4833,9603,800,1790
1200,44732,10,8,1,L7,2,9216,254,20,3610
1200,47200,11,11,2,L30,1,1879,4244,490,380
1200,47200,21,2,3,L9,1,10530,1851,90,2680
1200,89575,26,7,2,L18,1,7265,4083,50,1790
1200,89575,6,2,3,L9,1,4870,7880,0,2400
1200,38482,9,5,2,L4,2,1219,1738,40,370
1200,38482,5,2,3,L9,1,2058,895,90,740
1200,31341,8,5,1,L9,2,8635,526,590,3660
1200,10186,2,1,2,L2,2,2841,4466,190,2480
1200,10186,1,8,3,L20,2,4819,3227,1010,1190
1200,47782,11,4,1,L6,2,7160,164,2020,2850
1200,44478,10,6,2,L1,2,2612,4185,0,960
1200,44478,7,4,3,L6,2,3166,3296,1150,2160
