cycle,pduzone,w_people,w_time,traf_del,pass_del,sign_del
480,25,2,4800,580.0,125.0,0.0
480,18,1,2400,430.00000000000017,0.0,180.0
480,19,0,0,502.50000000000017,10.0,90.0
480,16,3,4600,1408.3333333333346,75.0,270.0
480,15,3,3800,943.3333333333327,0.0,0.0
540,1,10,5011,2566.6666666666656,200.0,630.0
540,4,2,4800,320.00000000000006,30.0,0.0
540,3,2,5400,2015.000000000003,70.0,0.0
540,2,10,4863,770.0,270.0,30.0
540,5,2,5155,940.0,50.0,90.0
540,6,9,4458,6191.6666666667015,325.0,2520.0
540,7,6,5096,10863.333333333285,305.0,900.0
540,12,0,0,5888.333333333359,40.0,60.0
540,11,3,6600,1094.9999999999993,165.0,630.0
540,10,1,4970,4971.666666666668,145.0,1920.0
540,22,8,4500,245.0,130.0,60.0
540,21,6,5338,1661.6666666666695,295.0,0.0
540,27,6,5698,2060.0000000000014,125.0,120.0
540,24,2,5400,230.0,105.0,90.0
540,23,4,4892,811.6666666666666,230.0,0.0
540,13,2,4015,2071.6666666666715,25.0,90.0
540,9,5,5160,731.6666666666662,115.0,0.0
540,17,0,0,0.0,0.0,0.0
540,8,12,4691,2523.3333333333344,275.0,0.0
540,14,0,0,575.0,0.0,0.0
540,20,1,5130,3252.4999999999955,60.0,120.0
540,26,2,5420,1655.0,160.0,0.0
540,25,2,5400,580.0,130.0,0.0
540,18,1,2400,595.0000000000001,0.0,180.0
540,19,0,0,557.5000000000002,30.0,90.0
540,16,0,0,1580.0000000000023,115.0,270.0
540,15,3,3800,1126.6666666666667,0.0,0.0
600,1,11,5264,2924.9999999999977,230.0,690.0
600,4,2,5100,390.0000000000001,40.0,0.0
600,3,10,6341,2103.3333333333367,150.0,0.0
600,2,16,5326,800.0,280.0,30.0
600,5,2,5155,1085.0,50.0,90.0
600,6,9,5176,7164.166666666723,340.0,2820.0
600,7,7,5531,11628.33333333325,370.0,990.0
600,12,1,6000,6816.666666666718,60.0,60.0
600,11,5,6000,1253.3333333333335,190.0,690.0
600,10,3,5656,5943.333333333368,160.0,2250.0
600,22,4,5550,305.0,190.0,60.0
600,21,7,5861,1986.666666666672,340.0,0.0
600,27,2,6185,2620.83333333333,230.0,120.0
600,24,2,6000,230.0,120.0,90.0
600,23,2,4685,906.6666666666666,270.0,0.0
600,13,2,4015,2478.3333333333317,25.0,150.0
600,9,6,5500,796.6666666666662,135.0,0.0
600,17,0,0,0.0,0.0,0.0
600,8,11,4850,2708.3333333333317,350.0,0.0
600,14,0,0,670.0,0.0,0.0
600,20,1,5130,3500.8333333333276,60.0,150.0
600,26,3,5813,1890.0,185.0,0.0
600,25,1,6000,580.0,150.0,0.0
600,18,3,5183,824.9999999999997,10.0,270.0
600,19,1,6000,592.5000000000002,30.0,90.0
600,16,0,0,1811.6666666666702,115.0,360.0
600,15,4,4350,1340.0000000000025,0.0,0.0
660,1,15,6109,3396.666666666664,315.0,870.0
660,4,2,5400,466.66666666666686,50.0,0.0
660,3,9,6311,2103.3333333333367,150.0,0.0
660,2,11,5781,834.9999999999999,310.0,60.0
660,5,2,5835,1260.0,70.0,90.0
660,6,9,6463,8190.833333333413,465.0,3150.0
660,7,14,6285,12521.666666666551,450.0,1080.0
660,12,1,6570,7883.333333333413,85.0,60.0
660,11,3,6310,1396.6666666666677,240.0,780.0
660,10,3,5706,6521.666666666717,170.0,2520.0
660,22,7,6085,310.0,215.0,60.0
660,21,12,6334,2434.9999999999986,435.0,0.0
660,27,4,6380,3034.999999999994,245.0,150.0
660,24,1,6600,270.0,135.0,150.0
660,23,3,5523,1170.000000000001,280.0,0.0
660,13,2,4015,2729.999999999995,35.0,180.0
660,9,9,5866,856.6666666666662,135.0,0.0
660,17,0,0,0.0,0.0,0.0
660,8,14,5467,2979.999999999994,400.0,0.0
660,14,0,0,870.0,0.0,0.0
660,20,0,0,3970.833333333325,70.0,210.0
660,26,4,6310,2150.0,205.0,0.0
660,25,2,6600,580.0,160.0,0.0
660,18,1,7210,994.9999999999992,30.0,270.0
660,19,0,0,642.5000000000002,50.0,120.0
660,16,3,6600,2121.6666666666706,195.0,480.0
660,15,4,4350,1340.0000000000025,0.0,0.0
720,1,22,6640,3829.9999999999945,405.0,900.0
720,4,1,4200,553.3333333333334,70.0,0.0
720,3,8,6330,2245.0000000000014,160.0,0.0
720,2,13,6276,944.9999999999998,375.0,60.0
720,5,3,6290,1285.0,70.0,120.0
720,6,22,7489,8932.500000000047,585.0,3420.0
720,7,18,6603,13639.999999999847,505.0,1170.0
720,12,4,7037,8843.333333333392,95.0,90.0
720,11,6,6755,1541.666666666668,240.0,870.0
720,10,5,6750,7185.000000000066,175.0,2730.0
720,22,8,6450,330.0,260.0,60.0
720,21,9,6583,2808.333333333326,535.0,0.0
720,27,3,6486,3232.499999999993,270.0,180.0
720,24,5,7200,351.6666666666667,155.0,150.0
720,23,9,7142,1243.3333333333344,320.0,0.0
720,13,1,7200,2993.333333333325,55.0,210.0
720,9,7,6600,906.6666666666662,180.0,0.0
720,17,0,0,0.0,0.0,0.0
720,8,22,6434,3183.3333333333235,495.0,0.0
720,14,0,0,905.0,0.0,0.0
720,20,0,0,4410.833333333328,70.0,210.0
720,26,14,7031,2350.0,230.0,0.0
720,25,4,7200,635.0,180.0,0.0
720,18,4,7195,1485.000000000001,100.0,270.0
720,19,1,7200,809.9999999999999,55.0,120.0
720,16,1,6600,2438.3333333333344,225.0,480.0
720,15,4,4350,1466.66666666667,0.0,0.0
780,1,22,7160,4168.333333333327,610.0,930.0
780,4,1,7800,586.6666666666665,90.0,0.0
780,3,6,6140,2728.333333333332,175.0,0.0
780,2,16,6750,1006.6666666666663,455.0,60.0
780,5,2,6135,1410.0000000000005,95.0,120.0
780,6,21,7603,9725.83333333335,675.0,3660.0
780,7,11,7130,15129.99999999979,735.0,1230.0
780,12,2,7470,9818.333333333343,135.0,90.0
780,11,8,7425,1696.666666666669,250.0,930.0
780,10,5,6990,7711.666666666746,220.0,2880.0
780,22,12,6981,400.0,320.0,60.0
780,21,8,7203,3044.9999999999895,585.0,0.0
780,27,3,7210,3422.4999999999927,325.0,210.0
780,24,3,7800,356.6666666666667,215.0,150.0
780,23,10,7560,1428.3333333333344,360.0,0.0
780,13,0,0,3246.666666666654,75.0,240.0
780,9,7,7872,1235.0,260.0,0.0
780,17,0,0,0.0,0.0,0.0
780,8,26,6898,3396.6666666666524,575.0,0.0
780,14,0,0,970.0,0.0,0.0
780,20,1,7800,4678.333333333334,90.0,300.0
780,26,9,7777,2490.0,335.0,0.0
780,25,3,7600,730.0,225.0,0.0
780,18,2,7220,1853.3333333333353,140.0,270.0
780,19,0,0,863.3333333333331,65.0,150.0
780,16,8,7743,2631.666666666666,240.0,480.0
780,15,4,4350,1491.66666666667,0.0,0.0
840,1,20,7837,4291.666666666661,830.0,960.0
840,4,2,8400,599.9999999999998,100.0,0.0
840,3,2,8400,3099.9999999999945,190.0,0.0
840,2,20,7650,1136.6666666666667,530.0,90.0
840,5,3,7703,1520.0000000000007,105.0,150.0
840,6,15,7813,10934.999999999967,815.0,4080.0
840,7,13,7579,16536.666666666424,785.0,1410.0
840,12,3,7910,11218.333333333261,155.0,120.0
840,11,7,7885,1830.0000000000034,290.0,1020.0
840,10,4,7870,8270.000000000087,295.0,3090.0
840,22,9,6842,460.0,350.0,60.0
840,21,17,8083,3288.33333333332,645.0,0.0
840,27,5,7806,3517.4999999999927,335.0,210.0
840,24,5,8280,370.00000000000006,235.0,150.0
840,23,4,8400,1598.3333333333344,490.0,0.0
840,13,1,8400,3699.999999999982,80.0,300.0
840,9,10,8271,1436.6666666666674,295.0,30.0
840,17,0,0,0.0,0.0,0.0
840,8,22,7097,3573.3333333333157,730.0,0.0
840,14,0,0,985.0,0.0,0.0
840,20,1,7800,4940.8333333333385,90.0,420.0
840,26,13,8326,2725.0,450.0,0.0
840,25,3,8000,845.0,235.0,0.0
840,18,0,0,2208.333333333335,170.0,270.0
840,19,0,0,949.9999999999997,75.0,180.0
840,16,6,8025,2888.3333333333294,285.0,480.0
840,15,4,4350,1625.0000000000043,0.0,0.0
900,1,19,8067,4566.6666666666615,935.0,1050.0
900,4,3,8800,606.6666666666664,120.0,0.0
900,3,15,8839,3154.9999999999945,265.0,0.0
900,2,15,7754,1301.666666666667,725.0,90.0
900,5,5,8222,1701.666666666668,115.0,150.0
900,6,17,8782,12030.83333333326,935.0,4560.0
900,7,12,8055,18286.666666666562,935.0,1590.0
900,12,2,7665,12118.333333333212,205.0,150.0
900,11,3,8766,1998.3333333333376,365.0,1020.0
900,10,4,8100,8725.000000000062,330.0,3300.0
900,22,12,7381,555.0,370.0,60.0
900,21,14,8494,3593.333333333315,740.0,0.0
900,27,5,8524,3602.4999999999927,375.0,210.0
900,24,7,8828,418.3333333333334,245.0,150.0
900,23,9,9000,1773.333333333335,575.0,0.0
900,13,3,8800,3828.3333333333135,80.0,330.0
900,9,10,8743,1603.3333333333348,360.0,30.0
900,17,0,0,0.0,0.0,0.0
900,8,28,7655,3741.6666666666456,790.0,0.0
900,14,0,0,995.0,0.0,0.0
900,20,1,7800,5089.166666666676,95.0,510.0
900,26,12,8586,3045.0,540.0,0.0
900,25,6,8600,960.0,260.0,0.0
900,18,1,9000,2739.999999999999,210.0,270.0
900,19,2,9000,964.9999999999997,75.0,180.0
900,16,3,8403,3186.6666666666583,330.0,510.0
900,15,5,5280,1725.0000000000055,0.0,0.0
960,1,14,9227,4656.6666666666615,1150.0,1050.0
960,4,0,0,606.6666666666664,155.0,0.0
960,3,14,8912,3154.9999999999945,285.0,0.0
960,2,23,8422,1351.666666666667,750.0,90.0
960,5,2,7125,1975.000000000002,165.0,150.0
960,6,15,9581,13101.666666666544,1200.0,5010.0
960,7,15,8404,20056.666666666682,1045.0,1650.0
960,12,1,9580,12953.333333333163,220.0,180.0
960,11,3,9586,2078.3333333333376,400.0,1050.0
960,10,7,8754,9298.333333333361,345.0,3690.0
960,22,10,9114,585.0,495.0,60.0
960,21,21,9075,3909.9999999999777,850.0,0.0
960,27,12,9379,3784.1666666666574,435.0,240.0
960,24,7,9085,483.3333333333334,245.0,150.0
960,23,14,9471,1808.333333333335,635.0,0.0
960,13,1,9000,3884.999999999979,100.0,330.0
960,9,9,8914,1755.0000000000023,410.0,30.0
960,17,0,0,0.0,0.0,0.0
960,8,21,7676,4029.9999999999745,990.0,0.0
960,14,0,0,1045.0,0.0,0.0
960,20,3,9016,5489.166666666682,100.0,540.0
960,26,13,9088,3400.0,625.0,0.0
960,25,10,9240,1085.0,300.0,0.0
960,18,1,9600,3004.999999999998,220.0,270.0
960,19,1,9000,964.9999999999997,85.0,180.0
960,16,6,9033,3294.9999999999914,335.0,510.0
960,15,6,6000,1725.0000000000055,0.0,0.0
1020,1,14,9807,4976.666666666663,1335.0,1110.0
1020,4,3,10200,606.6666666666664,155.0,0.0
1020,3,12,9127,3351.666666666659,285.0,0.0
1020,2,9,9857,1451.666666666667,975.0,120.0
1020,5,6,8968,2101.666666666669,185.0,210.0
1020,6,15,9682,13737.499999999864,1315.0,5310.0
1020,7,18,9492,21283.333333333434,1175.0,1830.0
1020,12,1,10200,13998.333333333101,250.0,240.0
1020,11,4,10050,2266.6666666666692,410.0,1080.0
1020,10,4,8420,10044.999999999995,450.0,3870.0
1020,22,10,9661,620.0,545.0,60.0
1020,21,19,9876,4203.333333333312,1070.0,0.0
1020,27,13,9666,3979.166666666655,490.0,270.0
1020,24,8,9300,483.3333333333334,245.0,150.0
1020,23,17,9947,1883.333333333335,715.0,0.0
1020,13,0,0,4138.333333333311,110.0,360.0
1020,9,11,9148,2115.000000000003,420.0,30.0
1020,17,0,0,0.0,0.0,0.0
1020,8,22,8303,4228.333333333312,1110.0,0.0
1020,14,0,0,1045.0,0.0,0.0
1020,20,3,10016,5743.333333333354,150.0,570.0
1020,26,11,9847,3715.0,730.0,0.0
1020,25,11,9654,1190.0,360.0,0.0
1020,18,2,10005,3374.9999999999973,240.0,300.0
1020,19,1,9000,964.9999999999997,85.0,180.0
1020,16,10,9790,3659.9999999999873,475.0,600.0
1020,15,7,6600,1855.0000000000064,0.0,0.0
1080,1,21,10375,5196.666666666663,1520.0,1200.0
1080,4,1,10800,613.333333333333,190.0,0.0
1080,3,10,9213,3614.99999999999,315.0,0.0
1080,2,3,10173,1551.6666666666672,1160.0,120.0
1080,5,6,9068,2315.0000000000005,215.0,240.0
1080,6,16,10460,14325.833333333172,1405.0,5520.0
1080,7,19,9900,22901.666666666893,1485.0,1980.0
1080,12,2,10580,15226.666666666366,265.0,270.0
1080,11,7,10542,2513.333333333334,435.0,1170.0
1080,10,5,10456,10914.999999999945,495.0,4110.0
1080,22,17,10132,690.0,570.0,120.0
1080,21,17,10364,4553.333333333324,1205.0,0.0
1080,27,12,9788,4295.833333333327,540.0,270.0
1080,24,9,9533,490.0000000000001,275.0,150.0
1080,23,14,10450,1988.3333333333358,810.0,0.0
1080,13,1,10800,4296.66666666665,110.0,360.0
1080,9,8,10200,2270.000000000003,470.0,60.0
1080,17,0,0,0.0,0.0,0.0
1080,8,18,8048,4508.333333333322,1235.0,0.0
1080,14,0,0,1090.0,0.0,0.0
1080,20,1,10800,6262.500000000031,185.0,690.0
1080,26,7,10148,3930.0,800.0,0.0
1080,25,8,9825,1380.0,480.0,0.0
1080,18,2,10005,3716.666666666662,310.0,390.0
1080,19,0,0,1029.9999999999995,95.0,180.0
1080,16,9,10466,3889.999999999986,480.0,660.0
1080,15,6,6900,1875.0000000000066,10.0,0.0
1140,1,21,10984,5563.333333333332,1715.0,1260.0
1140,4,3,11400,679.9999999999995,200.0,0.0
1140,3,9,9993,3844.99999999999,335.0,0.0
1140,2,7,11045,1651.6666666666672,1205.0,120.0
1140,5,0,0,2581.666666666666,275.0,270.0
1140,6,27,11284,15097.499999999816,1630.0,5940.0
1140,7,20,10634,24421.666666666995,1790.0,2100.0
1140,12,2,11180,16056.666666666311,270.0,300.0
1140,11,9,11102,2674.9999999999986,495.0,1200.0
1140,10,11,12002,11538.33333333325,615.0,4470.0
1140,22,19,10571,735.0,625.0,120.0
1140,21,19,10685,4629.999999999993,1255.0,0.0
1140,27,13,10243,4474.166666666663,615.0,270.0
1140,24,13,10292,545.0000000000001,325.0,180.0
1140,23,19,10997,2140.000000000002,910.0,0.0
1140,13,0,0,4528.333333333323,130.0,390.0
1140,9,9,11200,2415.000000000003,515.0,90.0
1140,17,0,0,0.0,0.0,0.0
1140,8,14,8031,4851.666666666666,1345.0,0.0
1140,14,0,0,1140.0,0.0,0.0
1140,20,0,0,7032.500000000045,195.0,720.0
1140,26,4,9960,4070.0,865.0,0.0
1140,25,9,10200,1420.0,510.0,0.0
1140,18,2,10505,3884.9999999999945,320.0,420.0
1140,19,0,0,1148.3333333333333,95.0,270.0
1140,16,12,10700,4014.999999999986,490.0,660.0
1140,15,6,6900,1973.3333333333405,10.0,0.0
1200,1,44,11711,5848.333333333333,1955.0,1320.0
1200,4,0,0,726.6666666666661,250.0,0.0
1200,3,6,11346,4098.33333333332,380.0,0.0
1200,2,8,11767,1741.6666666666672,1400.0,120.0
1200,5,0,0,2684.9999999999986,320.0,300.0
1200,6,20,11727,15979.999999999774,1845.0,6300.0
1200,7,19,11055,25950.000000000462,2055.0,2220.0
1200,12,1,10960,16583.33333333298,290.0,330.0
1200,11,10,11278,2764.9999999999973,545.0,1230.0
1200,10,5,12396,12278.333333333201,725.0,4740.0
1200,22,13,11175,755.0,810.0,120.0
1200,21,19,10852,4774.999999999996,1280.0,0.0
1200,27,14,10873,4724.166666666669,755.0,300.0
1200,24,16,10650,551.6666666666667,345.0,180.0
1200,23,21,11258,2240.000000000002,935.0,0.0
1200,13,0,0,4970.000000000004,135.0,480.0
1200,9,11,11454,2510.000000000003,540.0,90.0
1200,17,0,0,0.0,0.0,0.0
1200,8,34,10695,5215.000000000012,1505.0,0.0
1200,14,0,0,1185.0,0.0,0.0
1200,20,1,12000,7564.166666666717,195.0,750.0
1200,26,12,11637,4270.0,905.0,0.0
1200,25,13,11446,1420.0,550.0,0.0
1200,18,3,11003,4336.6666666666615,325.0,450.0
1200,19,2,12000,1245.8333333333337,95.0,270.0
1200,16,7,11057,4159.999999999985,550.0,660.0
1200,15,6,6900,2008.3333333333405,10.0,0.0
1260,1,23,11687,6308.333333333333,2325.0,1560.0
1260,4,2,12600,799.9999999999993,255.0,0.0
1260,3,15,12472,4206.666666666656,495.0,0.0
1260,2,14,12080,1766.6666666666672,1435.0,120.0
1260,5,0,0,2911.6666666666642,355.0,330.0
1260,6,20,12272,17014.999999999833,2210.0,6450.0
1260,7,26,11918,26963.33333333389,2460.0,2340.0
1260,12,1,12600,17048.333333333034,305.0,330.0
1260,11,6,12278,2899.9999999999964,630.0,1320.0
