cycle,ind,origin,destin,bttype,bl,dir,dist,walk,wtt,tpt
180,63940,21,21,1,L13,1,738,355,120,110
180,62789,21,11,1,L6,2,1818,0,490,600
240,64136,21,21,2,L21,2,1089,2119,0,240
240,64136,27,24,3,L43,1,1997,1066,1190,470
240,87633,25,26,2,L11,1,1567,5915,80,450
240,87633,26,27,3,L21,1,6092,1559,30,1200
300,95536,26,26,1,L21,2,1442,240,190,510
300,19289,7,22,1,L16,1,7744,1613,0,2600
300,26268,6,21,1,L3,1,5838,153,130,2040
300,10815,2,5,1,L7,1,2303,361,1530,730
