cycle,ind,origin,destin,bttype,bl,dir,dist,walk,wtt,tpt
600,66091,21,21,1,L10,2,1035,164,50,190
600,13165,2,6,2,L17,2,1672,6372,380,320
600,13165,6,21,3,L10,1,6068,2047,510,2030
600,95342,26,25,1,L18,2,3538,1008,1320,1340
600,17681,3,7,2,L2,2,1605,4568,160,670
600,17681,7,8,3,L6,2,5598,1517,970,2070
600,20924,4,8,1,L6,2,4278,142,650,1420
600,87985,26,26,1,L18,1,801,1008,190,120
600,37132,8,26,1,L20,1,15215,408,1250,3910
600,57304,21,1,1,L9,1,11938,78,490,4690
600,50203,11,6,2,L16,2,2361,6434,100,430
600,50203,1,24,3,L66,1,9313,3641,540,2330
600,16988,2,3,2,L2,2,2175,6866,400,1990
600,16988,7,20,3,L11,2,6842,2790,1790,1660
600,12658,2,21,1,L9,2,9846,150,1590,3650
600,98540,27,21,1,L21,1,1471,198,190,300
600,58298,21,1,1,L9,1,14000,0,100,5220
660,93239,26,21,1,L21,1,7349,148,40,1800
660,86723,26,21,1,L21,1,6617,118,2590,1650
660,60895,21,8,1,L6,2,14858,267,100,5360
660,41265,10,21,1,L13,2,12219,420,320,5240
660,60,1,2,2,L7,1,1302,3560,100,520
660,60,2,1,3,L2,2,3424,1818,50,2520
660,19771,3,3,2,L2,2,939,7496,380,810
660,19771,1,24,3,L5,1,8517,1497,1390,2490
660,4635,1,21,1,L6,1,9146,99,340,3580
660,93900,26,1,2,L20,2,7581,5995,120,2000
660,93900,6,22,3,L16,1,5078,8387,1330,2300
660,82916,27,27,2,L14,2,2963,3963,1900,810
660,82916,1,23,3,L10,1,11143,8363,90,1170
660,65423,22,7,2,L16,2,5431,9013,1790,1630
660,65423,7,26,3,L11,2,9726,5115,370,2600
660,82251,27,21,1,L21,1,2560,1051,2590,800
660,19907,7,24,1,L5,1,8512,507,3180,2640
660,90193,26,7,2,L11,1,7769,915,80,2310
660,90193,1,3,3,L2,1,633,6931,250,250
660,84029,25,7,1,L11,1,9778,1216,0,2930
660,6159,1,23,1,L5,1,8917,549,780,2790
720,98971,27,23,1,L27,1,1384,219,3020,620
720,95963,26,25,1,L11,2,677,622,0,110
720,98983,27,27,2,L14,2,3158,3805,100,810
720,98983,27,23,3,L27,1,1499,2139,570,1060
720,50051,6,23,1,L6,1,5840,598,2890,2050
720,72767,23,21,2,L13,1,3774,7303,570,1370
720,72767,23,2,3,L9,1,13019,1418,1130,3710
720,8562,1,26,1,L20,1,7654,131,80,1910
720,82623,24,1,2,L66,2,10000,7143,0,4080
720,82623,1,22,3,L16,1,8211,8272,80,2650
720,82923,24,27,2,L66,2,4738,2968,460,1550
720,82923,7,23,3,L27,1,7456,7532,70,1130
720,70495,22,7,2,L10,2,10027,9502,0,3360
720,70495,7,25,3,L11,2,10964,7503,430,3040
720,20084,3,3,2,L2,2,1284,9147,380,810
720,20084,7,25,3,L11,2,9554,2139,1790,2650
720,36411,8,13,2,L20,1,6061,8035,10,1300
720,36411,13,25,3,L11,2,8240,5548,860,2260
720,37516,8,7,2,L6,1,8794,6046,420,3200
720,37516,1,27,3,L66,1,7621,4728,30,2640
720,16714,2,6,2,L262,2,1237,7461,990,550
720,16714,7,20,3,L11,2,8252,1991,350,2030
720,58443,21,1,1,L3,2,7850,588,1170,2850
720,58253,21,1,1,L3,2,6769,245,810,2610
720,64071,21,22,1,L6,1,3280,338,3920,1310
720,97287,27,7,1,L14,2,7663,588,580,2860
720,33665,8,21,1,L6,1,13516,536,130,4510
720,3998,7,21,1,L6,1,7525,1146,20,2820
720,50057,6,21,2,L6,1,4799,2798,490,1780
720,50057,7,23,3,L13,2,6626,1434,170,460
720,10803,2,5,2,L7,1,3370,2868,310,1150
720,10803,1,9,3,L4,1,6186,3122,160,700
720,10830,2,9,1,L7,1,6018,809,910,2020
720,52181,13,1,2,L19,2,2256,12668,1490,930
720,52181,7,16,3,L17,1,13023,4412,1310,3410
780,81506,27,12,1,L14,2,5152,1011,10,1790
780,57927,21,1,1,L9,1,12428,0,820,4660
780,73676,24,1,2,L5,2,8270,2761,670,3060
780,73676,1,3,3,L2,1,1680,7913,2510,1050
780,60789,21,12,1,L9,1,3713,264,0,1310
780,36497,8,25,1,L20,1,13807,1319,1270,3650
780,15906,2,7,2,L9,2,5624,10026,990,1830
780,15906,7,25,3,L11,2,10964,3419,310,3010
780,47935,11,7,2,L23,2,2714,2475,10,1020
780,47935,1,5,3,L4,1,4291,4207,680,850
780,28392,8,4,1,L20,1,5193,270,10,1360
780,25945,12,7,1,L14,2,917,617,0,230
780,57959,21,1,1,L9,1,14000,0,420,5220
780,52790,16,2,1,L261,2,1783,75,70,200
780,22656,4,25,1,L20,1,9921,240,410,2870
780,82098,24,27,1,L43,2,2013,2135,400,510
780,71920,23,1,1,L5,2,9052,549,2610,3100
780,24306,5,7,2,L9,2,4052,10304,350,1270
780,24306,7,25,3,L11,2,11586,3397,310,3200
780,98692,27,23,1,L10,1,4983,1352,350,1200
780,78559,23,27,2,L5,2,2881,1697,20,880
780,78559,21,27,3,L21,2,5757,2343,1970,560
780,78632,23,27,2,L27,2,2606,1697,50,650
780,78632,21,27,3,L21,2,4268,1261,370,560
780,90433,26,4,1,L20,2,10359,35,1120,2950
780,90505,26,4,1,L20,2,9558,175,740,2730
780,62360,21,7,2,L3,2,6625,3983,570,2200
780,62360,1,9,3,L4,1,5169,6798,140,1210
780,85789,25,26,2,L11,1,1567,11989,0,260
780,85789,26,10,3,L18,1,12917,1622,50,3860
780,95995,26,25,1,L11,2,1998,195,50,540
780,95190,26,25,1,L11,2,2093,45,50,540
840,89848,26,7,2,L11,1,7769,2680,70,2260
840,89848,1,2,3,L2,1,2055,7260,150,1190
840,82477,24,27,2,L66,2,4738,3548,40,1500
840,82477,1,23,3,L10,1,11445,8416,10,1560
840,16389,2,3,2,L2,2,2100,7671,70,1960
840,16389,7,26,3,L11,2,8316,2102,140,2180
840,53257,16,6,2,L26,2,2426,5385,80,900
840,53257,6,9,3,L36,1,6392,2225,1600,1790
840,62207,21,6,2,L9,1,6262,5967,220,2430
840,62207,6,9,3,L36,1,6784,4484,1130,1790
840,97911,27,7,2,L66,2,7277,5814,110,2680
840,97911,6,9,3,L36,1,6784,6299,2790,1790
840,69616,22,1,2,L3,2,8650,3279,800,3220
840,69616,1,13,3,L24,1,3959,6932,490,500
840,96011,26,26,1,L20,1,575,425,40,190
840,36379,8,13,2,L20,1,9484,8208,360,2390
840,36379,13,25,3,L11,2,8862,4750,500,2440
840,17518,7,6,1,L17,1,3045,592,100,800
840,98893,27,27,2,L14,2,1884,4362,20,200
840,98893,1,22,3,L10,1,11819,6172,130,1810
840,43930,11,1,1,L15,2,8184,519,1200,3420
840,57906,21,1,1,L10,2,7961,529,330,3110
840,58349,21,1,1,L10,2,7571,45,1110,2930
840,20072,7,25,1,L11,2,10176,645,310,3140
840,48942,11,11,1,L30,1,4817,0,210,860
840,73147,23,2,1,L9,1,13019,185,1320,5150
840,21179,4,7,2,L6,1,2230,4155,10,610
840,21179,1,10,3,L15,1,5074,2124,2640,1430
840,47597,11,7,1,L1,2,4817,822,120,1650
840,83637,27,26,1,L21,2,4343,425,1420,960
840,99302,27,26,1,L21,2,4343,822,1420,960
